Year,Garnizon,Total,Age,Suicides,Result
2004,KWP Kraków,441,35-39,43,Fatal
2004,KWP Radom,312,35-39,18,Fatal
2004,KWP Opole,148,35-39,7,Fatal
2004,KWP Rzeszów,212,35-39,18,Fatal
2004,KWP Białystok,180,35-39,17,Fatal
2004,KWP Gdańsk,261,35-39,21,Fatal
2004,KWP Katowice,486,35-39,33,Fatal
2004,KWP Kielce,215,35-39,23,Fatal
2004,KWP Olsztyn,219,35-39,22,Fatal
2004,KWP Poznań,424,35-39,26,Fatal
2004,KWP Szczecin,197,35-39,12,Fatal
2004,KSP Warszawa,241,35-39,15,Fatal
2004,Polska,4893,35-39,351,Fatal
2005,KWP Wrocław,306,35-39,22,Fatal
2005,KWP Bydgoszcz,277,35-39,24,Fatal
2005,KWP Lublin,309,35-39,18,Fatal
2005,KWP Gorzów Wielk.,142,35-39,6,Fatal
2005,KWP Łódź,313,35-39,29,Fatal
2005,KWP Kraków,411,35-39,29,Fatal
2005,KWP Radom,341,35-39,24,Fatal
2005,KWP Opole,111,35-39,8,Fatal
2005,KWP Rzeszów,223,35-39,16,Fatal
2005,KWP Białystok,181,35-39,14,Fatal
2005,KWP Gdańsk,290,35-39,17,Fatal
2005,KWP Katowice,505,35-39,30,Fatal
2005,KWP Kielce,157,35-39,15,Fatal
2005,KWP Olsztyn,205,35-39,14,Fatal
2005,KWP Poznań,416,35-39,33,Fatal
2005,KWP Szczecin,209,35-39,12,Fatal
2005,KSP Warszawa,225,35-39,15,Fatal
2005,Polska,4621,35-39,326,Fatal
2006,KWP Wrocław,289,35-39,18,Fatal
2006,KWP Bydgoszcz,225,35-39,15,Fatal
2006,KWP Lublin,276,35-39,13,Fatal
2006,KWP Gorzów Wielk.,160,35-39,15,Fatal
2006,KWP Łódź,314,35-39,23,Fatal
2006,KWP Kraków,317,35-39,19,Fatal
2006,KWP Radom,277,35-39,21,Fatal
2006,KWP Opole,107,35-39,5,Fatal
2006,KWP Rzeszów,216,35-39,17,Fatal
2006,KWP Białystok,129,35-39,9,Fatal
2006,KWP Gdańsk,292,35-39,32,Fatal
2006,KWP Katowice,448,35-39,39,Fatal
2006,KWP Kielce,173,35-39,11,Fatal
2006,KWP Olsztyn,186,35-39,15,Fatal
2006,KWP Poznań,348,35-39,32,Fatal
2006,KWP Szczecin,165,35-39,11,Fatal
2006,KSP Warszawa,168,35-39,11,Fatal
2006,Polska,4090,35-39,306,Fatal
2007,KWP Wrocław,239,35-39,11,Fatal
2007,KWP Bydgoszcz,215,35-39,20,Fatal
2007,KWP Lublin,231,35-39,19,Fatal
2007,KWP Gorzów Wielk.,152,35-39,9,Fatal
2007,KWP Łódź,297,35-39,20,Fatal
2007,KWP Kraków,253,35-39,18,Fatal
2007,KWP Radom,264,35-39,22,Fatal
2007,KWP Opole,88,35-39,6,Fatal
2007,KWP Rzeszów,145,35-39,9,Fatal
2007,KWP Białystok,160,35-39,18,Fatal
2007,KWP Gdańsk,208,35-39,10,Fatal
2007,KWP Katowice,346,35-39,31,Fatal
2007,KWP Kielce,123,35-39,5,Fatal
2007,KWP Olsztyn,157,35-39,12,Fatal
2007,KWP Poznań,360,35-39,20,Fatal
2007,KWP Szczecin,138,35-39,6,Fatal
2007,KSP Warszawa,154,35-39,15,Fatal
2007,Polska,3530,35-39,251,Fatal
2008,KWP Wrocław,272,35-39,28,Fatal
2008,KWP Bydgoszcz,269,35-39,18,Fatal
2008,KWP Lublin,299,35-39,17,Fatal
2008,KWP Gorzów Wielk.,129,35-39,9,Fatal
2008,KWP Łódź,301,35-39,22,Fatal
2008,KWP Kraków,302,35-39,21,Fatal
2008,KWP Radom,435,35-39,19,Fatal
2008,KWP Opole,85,35-39,6,Fatal
2008,KWP Rzeszów,162,35-39,5,Fatal
2008,KWP Białystok,182,35-39,11,Fatal
2008,KWP Gdańsk,228,35-39,14,Fatal
2008,KWP Katowice,368,35-39,28,Fatal
2008,KWP Kielce,119,35-39,11,Fatal
2008,KWP Olsztyn,178,35-39,12,Fatal
2008,KWP Poznań,296,35-39,18,Fatal
2008,KWP Szczecin,152,35-39,9,Fatal
2008,KSP Warszawa,187,35-39,18,Fatal
2008,Polska,3964,35-39,266,Fatal
2009,KWP Wrocław,248,35-39,26,Fatal
2009,KWP Bydgoszcz,276,35-39,29,Fatal
2009,KWP Lublin,309,35-39,23,Fatal
2009,KWP Gorzów Wielk.,170,35-39,16,Fatal
2009,KWP Łódź,369,35-39,25,Fatal
2009,KWP Kraków,363,35-39,35,Fatal
2009,KWP Radom,385,35-39,30,Fatal
2009,KWP Opole,116,35-39,16,Fatal
2009,KWP Rzeszów,176,35-39,12,Fatal
2009,KWP Białystok,173,35-39,14,Fatal
2009,KWP Gdańsk,260,35-39,23,Fatal
2009,KWP Katowice,468,35-39,34,Fatal
2009,KWP Kielce,127,35-39,14,Fatal
2009,KWP Olsztyn,188,35-39,17,Fatal
2009,KWP Poznań,380,35-39,30,Fatal
2009,KWP Szczecin,168,35-39,14,Fatal
2009,KSP Warszawa,208,35-39,14,Fatal
2009,Polska,4384,35-39,372,Fatal
2010,KWP Wrocław,241,35-39,22,Fatal
2010,KWP Bydgoszcz,252,35-39,21,Fatal
2010,KWP Lublin,285,35-39,22,Fatal
2010,KWP Gorzów Wielk.,129,35-39,4,Fatal
2010,KWP Łódź,334,35-39,17,Fatal
2010,KWP Kraków,349,35-39,16,Fatal
2010,KWP Radom,354,35-39,29,Fatal
2010,KWP Opole,94,35-39,8,Fatal
2010,KWP Rzeszów,191,35-39,14,Fatal
2010,KWP Białystok,168,35-39,12,Fatal
2010,KWP Gdańsk,207,35-39,12,Fatal
2010,KWP Katowice,468,35-39,48,Fatal
2010,KWP Kielce,184,35-39,13,Fatal
2010,KWP Olsztyn,197,35-39,20,Fatal
2010,KWP Poznań,308,35-39,23,Fatal
2010,KWP Szczecin,136,35-39,8,Fatal
2010,KSP Warszawa,190,35-39,14,Fatal
2010,Polska,4087,35-39,303,Fatal
2011,KWP Wrocław,208,35-39,22,Fatal
2011,KWP Bydgoszcz,271,35-39,24,Fatal
2011,KWP Lublin,249,35-39,20,Fatal
2011,KWP Gorzów Wielk.,137,35-39,11,Fatal
2011,KWP Łódź,342,35-39,34,Fatal
2011,KWP Kraków,342,35-39,28,Fatal
2011,KWP Radom,328,35-39,25,Fatal
2011,KWP Opole,68,35-39,10,Fatal
2011,KWP Rzeszów,152,35-39,10,Fatal
2011,KWP Białystok,162,35-39,13,Fatal
2011,KWP Gdańsk,212,35-39,20,Fatal
2011,KWP Katowice,435,35-39,47,Fatal
2011,KWP Kielce,154,35-39,12,Fatal
2011,KWP Olsztyn,173,35-39,13,Fatal
2011,KWP Poznań,266,35-39,19,Fatal
2011,KWP Szczecin,155,35-39,14,Fatal
2011,KSP Warszawa,185,35-39,17,Fatal
2011,Polska,3839,35-39,339,Fatal
2012,KWP Wrocław,231,35-39,15,Fatal
2012,KWP Bydgoszcz,291,35-39,23,Fatal
2012,KWP Lublin,236,35-39,15,Fatal
2012,KWP Gorzów Wielk.,154,35-39,10,Fatal
2012,KWP Łódź,373,35-39,30,Fatal
2012,KWP Kraków,333,35-39,25,Fatal
2012,KWP Radom,323,35-39,20,Fatal
2012,KWP Opole,99,35-39,5,Fatal
2012,KWP Rzeszów,192,35-39,21,Fatal
2012,KWP Białystok,176,35-39,15,Fatal
2012,KWP Gdańsk,194,35-39,13,Fatal
2012,KWP Katowice,379,35-39,28,Fatal
2012,KWP Kielce,311,35-39,17,Fatal
2012,KWP Olsztyn,194,35-39,14,Fatal
2012,KWP Poznań,245,35-39,22,Fatal
2012,KWP Szczecin,128,35-39,12,Fatal
2012,KSP Warszawa,318,35-39,31,Fatal
2012,Polska,4177,35-39,316,Fatal
1999,KWP Wrocław,339,40-44,48,Fatal
1999,KWP Bydgoszcz,248,40-44,41,Fatal
1999,KWP Lublin,261,40-44,37,Fatal
1999,KWP Gorzów Wielk.,179,40-44,27,Fatal
1999,KWP Łódź,392,40-44,55,Fatal
1999,KWP Kraków,282,40-44,36,Fatal
1999,KWP Radom,394,40-44,54,Fatal
1999,KWP Opole,155,40-44,20,Fatal
1999,KWP Rzeszów,189,40-44,18,Fatal
1999,KWP Białystok,190,40-44,20,Fatal
1999,KWP Gdańsk,300,40-44,43,Fatal
1999,KWP Katowice,488,40-44,59,Fatal
1999,KWP Kielce,190,40-44,26,Fatal
1999,KWP Olsztyn,179,40-44,27,Fatal
1999,KWP Poznań,572,40-44,79,Fatal
1999,KWP Szczecin,236,40-44,38,Fatal
1999,KSP Warszawa,101,40-44,12,Fatal
1999,Polska,4695,40-44,640,Fatal
2000,KWP Wrocław,394,40-44,51,Fatal
2000,KWP Bydgoszcz,240,40-44,36,Fatal
2000,KWP Lublin,259,40-44,28,Fatal
2000,KWP Gorzów Wielk.,156,40-44,25,Fatal
2000,KWP Łódź,366,40-44,59,Fatal
2000,KWP Kraków,474,40-44,60,Fatal
2000,KWP Radom,408,40-44,64,Fatal
2000,KWP Opole,154,40-44,18,Fatal
2000,KWP Rzeszów,314,40-44,42,Fatal
2000,KWP Białystok,205,40-44,26,Fatal
2000,KWP Gdańsk,300,40-44,35,Fatal
2000,KWP Katowice,491,40-44,62,Fatal
2000,KWP Kielce,184,40-44,26,Fatal
2000,KWP Olsztyn,137,40-44,14,Fatal
2000,KWP Poznań,551,40-44,70,Fatal
2000,KWP Szczecin,219,40-44,32,Fatal
2000,KSP Warszawa,95,40-44,16,Fatal
2000,Polska,4947,40-44,664,Fatal
2001,KWP Wrocław,332,40-44,46,Fatal
2001,KWP Bydgoszcz,245,40-44,24,Fatal
2001,KWP Lublin,271,40-44,38,Fatal
2001,KWP Gorzów Wielk.,210,40-44,18,Fatal
2001,KWP Łódź,342,40-44,34,Fatal
2001,KWP Kraków,508,40-44,60,Fatal
2001,KWP Radom,426,40-44,51,Fatal
2001,KWP Opole,134,40-44,12,Fatal
2001,KWP Rzeszów,293,40-44,26,Fatal
2001,KWP Białystok,187,40-44,21,Fatal
2001,KWP Gdańsk,325,40-44,44,Fatal
2001,KWP Katowice,473,40-44,68,Fatal
2001,KWP Kielce,179,40-44,16,Fatal
2001,KWP Olsztyn,206,40-44,20,Fatal
2001,KWP Poznań,551,40-44,74,Fatal
2001,KWP Szczecin,208,40-44,33,Fatal
2001,KSP Warszawa,81,40-44,15,Fatal
2001,Polska,4971,40-44,600,Fatal
2002,KWP Wrocław,347,40-44,38,Fatal
2002,KWP Bydgoszcz,216,40-44,26,Fatal
2002,KWP Lublin,288,40-44,41,Fatal
2002,KWP Gorzów Wielk.,194,40-44,14,Fatal
2002,KWP Łódź,338,40-44,41,Fatal
2002,KWP Kraków,542,40-44,63,Fatal
2002,KWP Radom,369,40-44,52,Fatal
2002,KWP Opole,134,40-44,15,Fatal
2002,KWP Rzeszów,320,40-44,35,Fatal
2002,KWP Białystok,198,40-44,29,Fatal
2002,KWP Gdańsk,360,40-44,42,Fatal
2002,KWP Katowice,544,40-44,69,Fatal
2002,KWP Kielce,190,40-44,22,Fatal
2002,KWP Olsztyn,228,40-44,24,Fatal
2002,KWP Poznań,506,40-44,71,Fatal
2002,KWP Szczecin,210,40-44,32,Fatal
2002,KSP Warszawa,116,40-44,15,Fatal
2002,Polska,5100,40-44,629,Fatal
2003,KWP Wrocław,375,40-44,40,Fatal
2003,KWP Bydgoszcz,183,40-44,27,Fatal
2003,KWP Lublin,355,40-44,39,Fatal
2003,KWP Gorzów Wielk.,143,40-44,14,Fatal
2003,KWP Łódź,300,40-44,28,Fatal
2003,KWP Kraków,416,40-44,46,Fatal
2003,KWP Radom,310,40-44,39,Fatal
2003,KWP Opole,128,40-44,15,Fatal
2003,KWP Rzeszów,229,40-44,19,Fatal
2003,KWP Białystok,217,40-44,23,Fatal
2003,KWP Gdańsk,296,40-44,32,Fatal
2003,KWP Katowice,522,40-44,58,Fatal
2003,KWP Kielce,169,40-44,16,Fatal
2003,KWP Olsztyn,199,40-44,31,Fatal
2003,KWP Poznań,406,40-44,52,Fatal
2003,KWP Szczecin,219,40-44,18,Fatal
2003,KSP Warszawa,167,40-44,26,Fatal
2003,Polska,4634,40-44,523,Fatal
2004,KWP Wrocław,397,40-44,43,Fatal
2004,KWP Bydgoszcz,325,40-44,28,Fatal
2004,KWP Lublin,342,40-44,33,Fatal
2004,KWP Gorzów Wielk.,155,40-44,15,Fatal
2004,KWP Łódź,338,40-44,41,Fatal
2004,KWP Kraków,441,40-44,49,Fatal
2004,KWP Radom,312,40-44,37,Fatal
2004,KWP Opole,148,40-44,16,Fatal
2004,KWP Rzeszów,212,40-44,26,Fatal
2004,KWP Białystok,180,40-44,15,Fatal
2004,KWP Gdańsk,261,40-44,23,Fatal
2004,KWP Katowice,486,40-44,51,Fatal
2004,KWP Kielce,215,40-44,20,Fatal
2004,KWP Olsztyn,219,40-44,22,Fatal
2004,KWP Poznań,424,40-44,51,Fatal
2004,KWP Szczecin,197,40-44,21,Fatal
2004,KSP Warszawa,241,40-44,20,Fatal
2004,Polska,4893,40-44,511,Fatal
2005,KWP Wrocław,306,40-44,34,Fatal
2005,KWP Bydgoszcz,277,40-44,31,Fatal
2005,KWP Lublin,309,40-44,27,Fatal
2005,KWP Gorzów Wielk.,142,40-44,11,Fatal
2005,KWP Łódź,313,40-44,28,Fatal
2005,KWP Kraków,411,40-44,44,Fatal
2005,KWP Radom,341,40-44,38,Fatal
2005,KWP Opole,111,40-44,4,Fatal
2005,KWP Rzeszów,223,40-44,22,Fatal
2005,KWP Białystok,181,40-44,20,Fatal
2005,KWP Gdańsk,290,40-44,25,Fatal
2005,KWP Katowice,505,40-44,42,Fatal
2005,KWP Kielce,157,40-44,10,Fatal
2005,KWP Olsztyn,205,40-44,18,Fatal
2005,KWP Poznań,416,40-44,43,Fatal
2005,KWP Szczecin,209,40-44,28,Fatal
2005,KSP Warszawa,225,40-44,17,Fatal
2005,Polska,4621,40-44,442,Fatal
2006,KWP Wrocław,289,40-44,26,Fatal
2006,KWP Bydgoszcz,225,40-44,18,Fatal
2006,KWP Lublin,276,40-44,36,Fatal
2006,KWP Gorzów Wielk.,160,40-44,14,Fatal
2006,KWP Łódź,314,40-44,31,Fatal
2006,KWP Kraków,317,40-44,25,Fatal
2006,KWP Radom,277,40-44,26,Fatal
2006,KWP Opole,107,40-44,11,Fatal
2006,KWP Rzeszów,216,40-44,17,Fatal
2006,KWP Białystok,129,40-44,13,Fatal
2006,KWP Gdańsk,292,40-44,31,Fatal
2006,KWP Katowice,448,40-44,35,Fatal
2006,KWP Kielce,173,40-44,11,Fatal
2006,KWP Olsztyn,186,40-44,17,Fatal
2006,KWP Poznań,348,40-44,32,Fatal
2006,KWP Szczecin,165,40-44,9,Fatal
2006,KSP Warszawa,168,40-44,10,Fatal
2006,Polska,4090,40-44,362,Fatal
2007,KWP Wrocław,239,40-44,17,Fatal
2007,KWP Bydgoszcz,215,40-44,13,Fatal
2007,KWP Lublin,231,40-44,16,Fatal
2007,KWP Gorzów Wielk.,152,40-44,13,Fatal
2007,KWP Łódź,297,40-44,29,Fatal
2007,KWP Kraków,253,40-44,25,Fatal
2007,KWP Radom,264,40-44,30,Fatal
2007,KWP Opole,88,40-44,5,Fatal
2007,KWP Rzeszów,145,40-44,14,Fatal
2007,KWP Białystok,160,40-44,9,Fatal
2007,KWP Gdańsk,208,40-44,17,Fatal
2007,KWP Katowice,346,40-44,24,Fatal
2007,KWP Kielce,123,40-44,18,Fatal
2007,KWP Olsztyn,157,40-44,9,Fatal
2007,KWP Poznań,360,40-44,33,Fatal
2007,KWP Szczecin,138,40-44,11,Fatal
2007,KSP Warszawa,154,40-44,4,Fatal
2007,Polska,3530,40-44,287,Fatal
2008,KWP Wrocław,272,40-44,17,Fatal
2008,KWP Bydgoszcz,269,40-44,31,Fatal
2008,KWP Lublin,299,40-44,24,Fatal
2008,KWP Gorzów Wielk.,129,40-44,18,Fatal
2008,KWP Łódź,301,40-44,26,Fatal
2008,KWP Kraków,302,40-44,23,Fatal
2008,KWP Radom,435,40-44,43,Fatal
2008,KWP Opole,85,40-44,9,Fatal
2008,KWP Rzeszów,162,40-44,13,Fatal
2008,KWP Białystok,182,40-44,14,Fatal
2008,KWP Gdańsk,228,40-44,21,Fatal
2008,KWP Katowice,368,40-44,43,Fatal
2008,KWP Kielce,119,40-44,6,Fatal
2008,KWP Olsztyn,178,40-44,15,Fatal
2008,KWP Poznań,296,40-44,22,Fatal
2008,KWP Szczecin,152,40-44,10,Fatal
2008,KSP Warszawa,187,40-44,16,Fatal
2008,Polska,3964,40-44,351,Fatal
2009,KWP Wrocław,248,40-44,14,Fatal
2009,KWP Bydgoszcz,276,40-44,23,Fatal
2009,KWP Lublin,309,40-44,21,Fatal
2009,KWP Gorzów Wielk.,170,40-44,13,Fatal
2009,KWP Łódź,369,40-44,32,Fatal
2009,KWP Kraków,363,40-44,25,Fatal
2009,KWP Radom,385,40-44,33,Fatal
2009,KWP Opole,116,40-44,9,Fatal
2009,KWP Rzeszów,176,40-44,20,Fatal
2009,KWP Białystok,173,40-44,11,Fatal
2009,KWP Gdańsk,260,40-44,23,Fatal
2009,KWP Katowice,468,40-44,47,Fatal
2009,KWP Kielce,127,40-44,9,Fatal
2009,KWP Olsztyn,188,40-44,9,Fatal
2009,KWP Poznań,380,40-44,34,Fatal
2009,KWP Szczecin,168,40-44,6,Fatal
2009,KSP Warszawa,208,40-44,17,Fatal
2009,Polska,4384,40-44,346,Fatal
2010,KWP Wrocław,241,40-44,9,Fatal
2010,KWP Bydgoszcz,252,40-44,19,Fatal
2010,KWP Lublin,285,40-44,18,Fatal
2010,KWP Gorzów Wielk.,129,40-44,10,Fatal
2010,KWP Łódź,334,40-44,32,Fatal
2010,KWP Kraków,349,40-44,34,Fatal
2010,KWP Radom,354,40-44,35,Fatal
2010,KWP Opole,94,40-44,8,Fatal
2010,KWP Rzeszów,191,40-44,19,Fatal
2010,KWP Białystok,168,40-44,15,Fatal
2010,KWP Gdańsk,207,40-44,16,Fatal
2010,KWP Katowice,468,40-44,43,Fatal
2010,KWP Kielce,184,40-44,19,Fatal
2010,KWP Olsztyn,197,40-44,17,Fatal
2010,KWP Poznań,308,40-44,23,Fatal
2010,KWP Szczecin,136,40-44,8,Fatal
2010,KSP Warszawa,190,40-44,11,Fatal
2010,Polska,4087,40-44,336,Fatal
2011,KWP Wrocław,208,40-44,19,Fatal
2011,KWP Bydgoszcz,271,40-44,18,Fatal
2011,KWP Lublin,249,40-44,19,Fatal
2011,KWP Gorzów Wielk.,137,40-44,14,Fatal
2011,KWP Łódź,342,40-44,36,Fatal
2011,KWP Kraków,342,40-44,24,Fatal
2011,KWP Radom,328,40-44,28,Fatal
2011,KWP Opole,68,40-44,1,Fatal
2011,KWP Rzeszów,152,40-44,14,Fatal
2011,KWP Białystok,162,40-44,11,Fatal
2011,KWP Gdańsk,212,40-44,20,Fatal
2011,KWP Katowice,435,40-44,30,Fatal
2011,KWP Kielce,154,40-44,8,Fatal
2011,KWP Olsztyn,173,40-44,10,Fatal
2011,KWP Poznań,266,40-44,28,Fatal
2011,KWP Szczecin,155,40-44,14,Fatal
2011,KSP Warszawa,185,40-44,16,Fatal
2011,Polska,3839,40-44,310,Fatal
2012,KWP Wrocław,231,40-44,18,Fatal
2012,KWP Bydgoszcz,291,40-44,30,Fatal
2012,KWP Lublin,236,40-44,18,Fatal
2012,KWP Gorzów Wielk.,154,40-44,7,Fatal
2012,KWP Łódź,373,40-44,29,Fatal
2012,KWP Kraków,333,40-44,23,Fatal
2012,KWP Radom,323,40-44,31,Fatal
2012,KWP Opole,99,40-44,9,Fatal
2012,KWP Rzeszów,192,40-44,13,Fatal
2012,KWP Białystok,176,40-44,19,Fatal
2012,KWP Gdańsk,194,40-44,14,Fatal
2012,KWP Katowice,379,40-44,28,Fatal
2012,KWP Kielce,311,40-44,22,Fatal
2012,KWP Olsztyn,194,40-44,10,Fatal
2012,KWP Poznań,245,40-44,23,Fatal
2012,KWP Szczecin,128,40-44,13,Fatal
2012,KSP Warszawa,318,40-44,26,Fatal
2012,Polska,4177,40-44,333,Fatal
1999,KWP Wrocław,339,45-49,42,Fatal
1999,KWP Bydgoszcz,248,45-49,36,Fatal
1999,KWP Lublin,261,45-49,38,Fatal
1999,KWP Gorzów Wielk.,179,45-49,31,Fatal
1999,KWP Łódź,392,45-49,62,Fatal
1999,KWP Kraków,282,45-49,41,Fatal
1999,KWP Radom,394,45-49,49,Fatal
1999,KWP Opole,155,45-49,22,Fatal
1999,KWP Rzeszów,189,45-49,32,Fatal
1999,KWP Białystok,190,45-49,29,Fatal
1999,KWP Gdańsk,300,45-49,44,Fatal
1999,KWP Katowice,488,45-49,64,Fatal
1999,KWP Kielce,190,45-49,19,Fatal
1999,KWP Olsztyn,179,45-49,27,Fatal
1999,KWP Poznań,572,45-49,82,Fatal
1999,KWP Szczecin,236,45-49,29,Fatal
1999,KSP Warszawa,101,45-49,18,Fatal
1999,Polska,4695,45-49,665,Fatal
2000,KWP Wrocław,394,45-49,62,Fatal
2000,KWP Bydgoszcz,240,45-49,38,Fatal
2000,KWP Lublin,259,45-49,29,Fatal
2000,KWP Gorzów Wielk.,156,45-49,23,Fatal
2000,KWP Łódź,366,45-49,46,Fatal
2000,KWP Kraków,474,45-49,62,Fatal
2000,KWP Radom,408,45-49,58,Fatal
2000,KWP Opole,154,45-49,19,Fatal
2000,KWP Rzeszów,314,45-49,36,Fatal
2000,KWP Białystok,205,45-49,26,Fatal
2000,KWP Gdańsk,300,45-49,51,Fatal
2000,KWP Katowice,491,45-49,72,Fatal
2000,KWP Kielce,184,45-49,22,Fatal
2000,KWP Olsztyn,137,45-49,22,Fatal
2000,KWP Poznań,551,45-49,74,Fatal
2000,KWP Szczecin,219,45-49,36,Fatal
2000,KSP Warszawa,95,45-49,9,Fatal
2000,Polska,4947,45-49,685,Fatal
2001,KWP Wrocław,332,45-49,45,Fatal
2001,KWP Bydgoszcz,245,45-49,32,Fatal
2001,KWP Lublin,271,45-49,38,Fatal
2001,KWP Gorzów Wielk.,210,45-49,30,Fatal
2001,KWP Łódź,342,45-49,52,Fatal
2001,KWP Kraków,508,45-49,91,Fatal
2001,KWP Radom,426,45-49,69,Fatal
2001,KWP Opole,134,45-49,16,Fatal
2001,KWP Rzeszów,293,45-49,41,Fatal
2001,KWP Białystok,187,45-49,19,Fatal
2001,KWP Gdańsk,325,45-49,47,Fatal
2001,KWP Katowice,473,45-49,76,Fatal
2001,KWP Kielce,179,45-49,28,Fatal
2001,KWP Olsztyn,206,45-49,27,Fatal
2001,KWP Poznań,551,45-49,78,Fatal
2001,KWP Szczecin,208,45-49,31,Fatal
2001,KSP Warszawa,81,45-49,7,Fatal
2001,Polska,4971,45-49,727,Fatal
2002,KWP Wrocław,347,45-49,43,Fatal
2002,KWP Bydgoszcz,216,45-49,28,Fatal
2002,KWP Lublin,288,45-49,36,Fatal
2002,KWP Gorzów Wielk.,194,45-49,24,Fatal
2002,KWP Łódź,338,45-49,44,Fatal
2002,KWP Kraków,542,45-49,66,Fatal
2002,KWP Radom,369,45-49,64,Fatal
2002,KWP Opole,134,45-49,14,Fatal
2002,KWP Rzeszów,320,45-49,54,Fatal
2002,KWP Białystok,198,45-49,19,Fatal
2002,KWP Gdańsk,360,45-49,41,Fatal
2002,KWP Katowice,544,45-49,62,Fatal
2002,KWP Kielce,190,45-49,34,Fatal
2002,KWP Olsztyn,228,45-49,34,Fatal
2002,KWP Poznań,506,45-49,79,Fatal
2002,KWP Szczecin,210,45-49,29,Fatal
2002,KSP Warszawa,116,45-49,14,Fatal
2002,Polska,5100,45-49,685,Fatal
2003,KWP Wrocław,375,45-49,47,Fatal
2003,KWP Bydgoszcz,183,45-49,22,Fatal
2003,KWP Lublin,355,45-49,53,Fatal
2003,KWP Gorzów Wielk.,143,45-49,24,Fatal
2003,KWP Łódź,300,45-49,58,Fatal
2003,KWP Kraków,416,45-49,58,Fatal
2003,KWP Radom,310,45-49,41,Fatal
2003,KWP Opole,128,45-49,17,Fatal
2003,KWP Rzeszów,229,45-49,20,Fatal
2003,KWP Białystok,217,45-49,34,Fatal
2003,KWP Gdańsk,296,45-49,41,Fatal
2003,KWP Katowice,522,45-49,71,Fatal
2003,KWP Kielce,169,45-49,22,Fatal
2003,KWP Olsztyn,199,45-49,22,Fatal
2003,KWP Poznań,406,45-49,64,Fatal
2003,KWP Szczecin,219,45-49,42,Fatal
2003,KSP Warszawa,167,45-49,23,Fatal
2003,Polska,4634,45-49,659,Fatal
2004,KWP Wrocław,397,45-49,65,Fatal
2004,KWP Bydgoszcz,325,45-49,42,Fatal
2004,KWP Lublin,342,45-49,38,Fatal
2004,KWP Gorzów Wielk.,155,45-49,18,Fatal
2004,KWP Łódź,338,45-49,63,Fatal
2004,KWP Kraków,441,45-49,52,Fatal
2004,KWP Radom,312,45-49,45,Fatal
2004,KWP Opole,148,45-49,21,Fatal
2004,KWP Rzeszów,212,45-49,24,Fatal
2004,KWP Białystok,180,45-49,21,Fatal
2004,KWP Gdańsk,261,45-49,32,Fatal
2004,KWP Katowice,486,45-49,64,Fatal
2004,KWP Kielce,215,45-49,28,Fatal
2004,KWP Olsztyn,219,45-49,37,Fatal
2004,KWP Poznań,424,45-49,62,Fatal
2004,KWP Szczecin,197,45-49,28,Fatal
2004,KSP Warszawa,241,45-49,23,Fatal
2004,Polska,4893,45-49,663,Fatal
2005,KWP Wrocław,306,45-49,39,Fatal
2005,KWP Bydgoszcz,277,45-49,41,Fatal
2005,KWP Lublin,309,45-49,40,Fatal
2005,KWP Gorzów Wielk.,142,45-49,16,Fatal
2005,KWP Łódź,313,45-49,43,Fatal
2005,KWP Kraków,411,45-49,58,Fatal
2005,KWP Radom,341,45-49,47,Fatal
2005,KWP Opole,111,45-49,16,Fatal
2005,KWP Rzeszów,223,45-49,37,Fatal
2005,KWP Białystok,181,45-49,20,Fatal
2005,KWP Gdańsk,290,45-49,40,Fatal
2005,KWP Katowice,505,45-49,63,Fatal
2005,KWP Kielce,157,45-49,25,Fatal
2005,KWP Olsztyn,205,45-49,37,Fatal
2005,KWP Poznań,416,45-49,58,Fatal
2005,KWP Szczecin,209,45-49,26,Fatal
2005,KSP Warszawa,225,45-49,31,Fatal
2005,Polska,4621,45-49,637,Fatal
2006,KWP Wrocław,289,45-49,33,Fatal
2006,KWP Bydgoszcz,225,45-49,30,Fatal
2006,KWP Lublin,276,45-49,41,Fatal
2006,KWP Gorzów Wielk.,160,45-49,16,Fatal
2006,KWP Łódź,314,45-49,37,Fatal
2006,KWP Kraków,317,45-49,40,Fatal
2006,KWP Radom,277,45-49,44,Fatal
2006,KWP Opole,107,45-49,14,Fatal
2006,KWP Rzeszów,216,45-49,31,Fatal
2006,KWP Białystok,129,45-49,12,Fatal
2006,KWP Gdańsk,292,45-49,39,Fatal
2006,KWP Katowice,448,45-49,43,Fatal
2006,KWP Kielce,173,45-49,26,Fatal
2006,KWP Olsztyn,186,45-49,27,Fatal
2006,KWP Poznań,348,45-49,60,Fatal
2006,KWP Szczecin,165,45-49,23,Fatal
2006,KSP Warszawa,168,45-49,18,Fatal
2006,Polska,4090,45-49,534,Fatal
2007,KWP Wrocław,239,45-49,31,Fatal
2007,KWP Bydgoszcz,215,45-49,26,Fatal
2007,KWP Lublin,231,45-49,24,Fatal
2007,KWP Gorzów Wielk.,152,45-49,21,Fatal
2007,KWP Łódź,297,45-49,41,Fatal
2007,KWP Kraków,253,45-49,31,Fatal
2007,KWP Radom,264,45-49,26,Fatal
2007,KWP Opole,88,45-49,16,Fatal
2007,KWP Rzeszów,145,45-49,19,Fatal
2007,KWP Białystok,160,45-49,16,Fatal
2007,KWP Gdańsk,208,45-49,25,Fatal
