year,garnizon,education,suicides,outcome
2018,Opole,junior high,0,Fatal
2018,Opole,technical/professional,20,Fatal
2018,Opole,medium,11,Fatal
2018,Opole,post-secondary,0,Fatal
2018,Opole,higher,1,Fatal
2018,Poznań,basic incomplete,2,Fatal
2018,Poznań,basic,24,Fatal
2018,Poznań,junior high,3,Fatal
2018,Poznań,technical/professional,68,Fatal
2018,Poznań,medium,23,Fatal
2018,Poznań,post-secondary,0,Fatal
2018,Poznań,higher,11,Fatal
2018,Rzeszów,basic incomplete,5,Fatal
2018,Rzeszów,basic,16,Fatal
2018,Rzeszów,junior high,4,Fatal
2018,Rzeszów,technical/professional,33,Fatal
2018,Rzeszów,medium,27,Fatal
2018,Rzeszów,post-secondary,1,Fatal
2018,Rzeszów,higher,9,Fatal
2018,Szczecin,basic incomplete,1,Fatal
2018,Szczecin,basic,18,Fatal
2018,Szczecin,junior high,5,Fatal
2018,Szczecin,technical/professional,25,Fatal
2018,Szczecin,medium,26,Fatal
2018,Szczecin,post-secondary,0,Fatal
2018,Szczecin,higher,4,Fatal
2018,Warszawa,basic incomplete,0,Fatal
2018,Warszawa,basic,13,Fatal
2018,Warszawa,junior high,7,Fatal
2018,Warszawa,technical/professional,17,Fatal
2018,Warszawa,medium,28,Fatal
2018,Warszawa,post-secondary,1,Fatal
2018,Warszawa,higher,16,Fatal
2018,Radom,basic incomplete,1,Fatal
2018,Radom,basic,26,Fatal
2018,Radom,junior high,8,Fatal
2018,Radom,technical/professional,31,Fatal
2018,Radom,medium,15,Fatal
2018,Radom,post-secondary,0,Fatal
2018,Radom,higher,4,Fatal
2018,Wrocław,basic incomplete,4,Fatal
2018,Wrocław,basic,24,Fatal
2018,Wrocław,junior high,4,Fatal
2018,Wrocław,technical/professional,31,Fatal
2018,Wrocław,medium,40,Fatal
2018,Wrocław,post-secondary,0,Fatal
2018,Wrocław,higher,13,Fatal
2019,Bydgoszcz,basic incomplete,3,Fatal
2019,Bydgoszcz,basic,16,Fatal
2019,Bydgoszcz,junior high,2,Fatal
2019,Bydgoszcz,technical/professional,15,Fatal
2019,Bydgoszcz,medium,13,Fatal
2019,Bydgoszcz,post-secondary,1,Fatal
2019,Bydgoszcz,higher,6,Fatal
2019,Białystok,basic incomplete,2,Fatal
2019,Białystok,basic,10,Fatal
2019,Białystok,junior high,1,Fatal
2019,Białystok,technical/professional,13,Fatal
2019,Białystok,medium,15,Fatal
2019,Białystok,post-secondary,0,Fatal
2019,Białystok,higher,3,Fatal
2019,Gdańsk,basic incomplete,3,Fatal
2019,Gdańsk,basic,15,Fatal
2019,Gdańsk,junior high,4,Fatal
2019,Gdańsk,technical/professional,14,Fatal
2019,Gdańsk,medium,16,Fatal
2019,Gdańsk,post-secondary,0,Fatal
2019,Gdańsk,higher,2,Fatal
2019,Gorzów Wlkp.,basic incomplete,2,Fatal
2019,Gorzów Wlkp.,basic,4,Fatal
2019,Gorzów Wlkp.,junior high,1,Fatal
2019,Gorzów Wlkp.,technical/professional,5,Fatal
2019,Gorzów Wlkp.,medium,1,Fatal
2019,Gorzów Wlkp.,post-secondary,0,Fatal
2019,Gorzów Wlkp.,higher,2,Fatal
2019,Katowice,basic incomplete,1,Fatal
2019,Katowice,basic,20,Fatal
2019,Katowice,junior high,4,Fatal
2019,Katowice,technical/professional,56,Fatal
2019,Katowice,medium,62,Fatal
2019,Katowice,post-secondary,1,Fatal
2019,Katowice,higher,14,Fatal
2019,Kielce,basic incomplete,0,Fatal
2019,Kielce,basic,26,Fatal
2019,Kielce,junior high,1,Fatal
2019,Kielce,technical/professional,42,Fatal
2019,Kielce,medium,24,Fatal
2019,Kielce,post-secondary,0,Fatal
2019,Kielce,higher,10,Fatal
2019,Kraków,basic incomplete,0,Fatal
2019,Kraków,basic,30,Fatal
2019,Kraków,junior high,6,Fatal
2019,Kraków,technical/professional,32,Fatal
2019,Kraków,medium,32,Fatal
2019,Kraków,post-secondary,0,Fatal
2019,Kraków,higher,10,Fatal
2019,Łódź,basic incomplete,2,Fatal
2019,Łódź,basic,20,Fatal
2019,Łódź,junior high,7,Fatal
2019,Łódź,technical/professional,28,Fatal
2019,Łódź,medium,12,Fatal
2019,Łódź,post-secondary,1,Fatal
2019,Łódź,higher,8,Fatal
2019,Lublin,basic incomplete,1,Fatal
2019,Lublin,basic,23,Fatal
2019,Lublin,junior high,7,Fatal
2019,Lublin,technical/professional,29,Fatal
2019,Lublin,medium,31,Fatal
2019,Lublin,post-secondary,0,Fatal
2019,Lublin,higher,8,Fatal
2019,Olsztyn,basic incomplete,1,Fatal
2019,Olsztyn,basic,10,Fatal
2019,Olsztyn,junior high,4,Fatal
2019,Olsztyn,technical/professional,10,Fatal
2019,Olsztyn,medium,9,Fatal
2019,Olsztyn,post-secondary,0,Fatal
2019,Olsztyn,higher,9,Fatal
2019,Opole,basic incomplete,0,Fatal
2019,Opole,basic,11,Fatal
2019,Opole,junior high,3,Fatal
2019,Opole,technical/professional,25,Fatal
2019,Opole,medium,8,Fatal
2019,Opole,post-secondary,0,Fatal
2019,Opole,higher,7,Fatal
2019,Poznań,basic incomplete,2,Fatal
2019,Poznań,basic,22,Fatal
2019,Poznań,junior high,1,Fatal
2019,Poznań,technical/professional,46,Fatal
2019,Poznań,medium,36,Fatal
2019,Poznań,post-secondary,0,Fatal
2019,Poznań,higher,10,Fatal
2019,Rzeszów,basic incomplete,1,Fatal
2019,Rzeszów,basic,18,Fatal
2019,Rzeszów,junior high,5,Fatal
2019,Rzeszów,technical/professional,30,Fatal
2019,Rzeszów,medium,19,Fatal
2019,Rzeszów,post-secondary,0,Fatal
2019,Rzeszów,higher,9,Fatal
2019,Szczecin,basic incomplete,0,Fatal
2019,Szczecin,basic,19,Fatal
2019,Szczecin,junior high,1,Fatal
2019,Szczecin,technical/professional,28,Fatal
2019,Szczecin,medium,14,Fatal
2019,Szczecin,post-secondary,1,Fatal
2019,Szczecin,higher,3,Fatal
2019,Warszawa,basic incomplete,1,Fatal
2019,Warszawa,basic,14,Fatal
2019,Warszawa,junior high,5,Fatal
2019,Warszawa,technical/professional,9,Fatal
2019,Warszawa,medium,22,Fatal
2019,Warszawa,post-secondary,0,Fatal
2019,Warszawa,higher,17,Fatal
2019,Radom,basic incomplete,0,Fatal
2019,Radom,basic,35,Fatal
2019,Radom,junior high,5,Fatal
2019,Radom,technical/professional,40,Fatal
2019,Radom,medium,16,Fatal
2019,Radom,post-secondary,0,Fatal
2019,Radom,higher,11,Fatal
2019,Wrocław,basic incomplete,1,Fatal
2019,Wrocław,basic,19,Fatal
2019,Wrocław,junior high,2,Fatal
2019,Wrocław,technical/professional,43,Fatal
2019,Wrocław,medium,26,Fatal
2019,Wrocław,post-secondary,0,Fatal
2019,Wrocław,higher,9,Fatal
2020,Bydgoszcz,basic incomplete,0,Fatal
2020,Bydgoszcz,basic,10,Fatal
2020,Bydgoszcz,junior high,5,Fatal
2020,Bydgoszcz,technical/professional,16,Fatal
2020,Bydgoszcz,medium,10,Fatal
2020,Bydgoszcz,post-secondary,0,Fatal
2020,Bydgoszcz,higher,5,Fatal
2020,Białystok,basic incomplete,0,Fatal
2020,Białystok,basic,15,Fatal
2020,Białystok,junior high,2,Fatal
2020,Białystok,technical/professional,14,Fatal
2020,Białystok,medium,11,Fatal
2020,Białystok,post-secondary,1,Fatal
2020,Białystok,higher,2,Fatal
2020,Gdańsk,basic incomplete,1,Fatal
2020,Gdańsk,basic,19,Fatal
2020,Gdańsk,junior high,1,Fatal
2020,Gdańsk,technical/professional,19,Fatal
2020,Gdańsk,medium,16,Fatal
2020,Gdańsk,post-secondary,0,Fatal
2020,Gdańsk,higher,8,Fatal
2020,Gorzów Wlkp.,basic incomplete,0,Fatal
2020,Gorzów Wlkp.,basic,3,Fatal
2020,Gorzów Wlkp.,junior high,1,Fatal
2020,Gorzów Wlkp.,technical/professional,6,Fatal
2020,Gorzów Wlkp.,medium,5,Fatal
2020,Gorzów Wlkp.,post-secondary,0,Fatal
2020,Gorzów Wlkp.,higher,2,Fatal
2020,Katowice,basic incomplete,2,Fatal
2020,Katowice,basic,19,Fatal
2020,Katowice,junior high,5,Fatal
2020,Katowice,technical/professional,52,Fatal
2020,Katowice,medium,42,Fatal
2020,Katowice,post-secondary,1,Fatal
2020,Katowice,higher,17,Fatal
2020,Kielce,basic incomplete,0,Fatal
2020,Kielce,basic,23,Fatal
2020,Kielce,junior high,2,Fatal
2020,Kielce,technical/professional,44,Fatal
2020,Kielce,medium,28,Fatal
2020,Kielce,post-secondary,0,Fatal
2020,Kielce,higher,10,Fatal
2020,Kraków,basic incomplete,1,Fatal
2020,Kraków,basic,28,Fatal
2020,Kraków,junior high,8,Fatal
2020,Kraków,technical/professional,52,Fatal
2020,Kraków,medium,36,Fatal
2020,Kraków,post-secondary,1,Fatal
2020,Kraków,higher,16,Fatal
2020,Łódź,basic incomplete,0,Fatal
2020,Łódź,basic,22,Fatal
2020,Łódź,junior high,4,Fatal
2020,Łódź,technical/professional,25,Fatal
2020,Łódź,medium,25,Fatal
2020,Łódź,post-secondary,0,Fatal
2020,Łódź,higher,11,Fatal
2020,Lublin,basic incomplete,1,Fatal
2020,Lublin,basic,23,Fatal
2020,Lublin,junior high,4,Fatal
2020,Lublin,technical/professional,29,Fatal
2020,Lublin,medium,28,Fatal
2020,Lublin,post-secondary,0,Fatal
2020,Lublin,higher,14,Fatal
2020,Olsztyn,basic incomplete,1,Fatal
2020,Olsztyn,basic,18,Fatal
2020,Olsztyn,junior high,2,Fatal
2020,Olsztyn,technical/professional,19,Fatal
2020,Olsztyn,medium,12,Fatal
2020,Olsztyn,post-secondary,0,Fatal
2020,Olsztyn,higher,9,Fatal
2020,Opole,basic incomplete,2,Fatal
2020,Opole,basic,10,Fatal
2020,Opole,junior high,2,Fatal
2020,Opole,technical/professional,19,Fatal
2020,Opole,medium,8,Fatal
2020,Opole,post-secondary,0,Fatal
2020,Opole,higher,2,Fatal
2020,Poznań,basic incomplete,0,Fatal
2020,Poznań,basic,19,Fatal
2020,Poznań,junior high,4,Fatal
2020,Poznań,technical/professional,50,Fatal
2020,Poznań,medium,28,Fatal
2020,Poznań,post-secondary,1,Fatal
2020,Poznań,higher,12,Fatal
2020,Rzeszów,basic incomplete,1,Fatal
2020,Rzeszów,basic,21,Fatal
2020,Rzeszów,junior high,3,Fatal
2020,Rzeszów,technical/professional,25,Fatal
2020,Rzeszów,medium,28,Fatal
2020,Rzeszów,post-secondary,0,Fatal
2020,Rzeszów,higher,6,Fatal
2020,Szczecin,basic incomplete,3,Fatal
2020,Szczecin,basic,17,Fatal
2020,Szczecin,junior high,8,Fatal
2020,Szczecin,technical/professional,22,Fatal
2020,Szczecin,medium,18,Fatal
2020,Szczecin,post-secondary,0,Fatal
2020,Szczecin,higher,4,Fatal
2020,Warszawa,basic incomplete,3,Fatal
2020,Warszawa,basic,13,Fatal
2020,Warszawa,junior high,3,Fatal
2020,Warszawa,technical/professional,11,Fatal
2020,Warszawa,medium,28,Fatal
2020,Warszawa,post-secondary,0,Fatal
2020,Warszawa,higher,20,Fatal
2020,Radom,basic incomplete,4,Fatal
2020,Radom,basic,37,Fatal
2020,Radom,junior high,5,Fatal
2020,Radom,technical/professional,29,Fatal
2020,Radom,medium,19,Fatal
2020,Radom,post-secondary,0,Fatal
2020,Radom,higher,10,Fatal
2020,Wrocław,basic incomplete,2,Fatal
2020,Wrocław,basic,17,Fatal
2020,Wrocław,junior high,1,Fatal
2020,Wrocław,technical/professional,34,Fatal
2020,Wrocław,medium,26,Fatal
2020,Wrocław,post-secondary,0,Fatal
2020,Wrocław,higher,14,Fatal
2021,Bydgoszcz,basic incomplete,2,Fatal
2021,Bydgoszcz,basic,14,Fatal
2021,Bydgoszcz,junior high,6,Fatal
2021,Bydgoszcz,technical/professional,18,Fatal
2021,Bydgoszcz,medium,19,Fatal
2021,Bydgoszcz,post-secondary,0,Fatal
2021,Bydgoszcz,higher,6,Fatal
2021,Białystok,basic incomplete,0,Fatal
2021,Białystok,basic,6,Fatal
2021,Białystok,junior high,1,Fatal
2021,Białystok,technical/professional,9,Fatal
2021,Białystok,medium,13,Fatal
2021,Białystok,post-secondary,0,Fatal
2021,Białystok,higher,2,Fatal
2021,Gdańsk,basic incomplete,5,Fatal
2021,Gdańsk,basic,24,Fatal
2021,Gdańsk,junior high,3,Fatal
2021,Gdańsk,technical/professional,18,Fatal
2021,Gdańsk,medium,21,Fatal
2021,Gdańsk,post-secondary,0,Fatal
2021,Gdańsk,higher,12,Fatal
2021,Gorzów Wlkp.,basic incomplete,0,Fatal
2021,Gorzów Wlkp.,basic,3,Fatal
2021,Gorzów Wlkp.,junior high,2,Fatal
2021,Gorzów Wlkp.,technical/professional,8,Fatal
2021,Gorzów Wlkp.,medium,2,Fatal
2021,Gorzów Wlkp.,post-secondary,0,Fatal
2021,Gorzów Wlkp.,higher,4,Fatal
2021,Katowice,basic incomplete,3,Fatal
2021,Katowice,basic,33,Fatal
2021,Katowice,junior high,5,Fatal
2021,Katowice,technical/professional,57,Fatal
2021,Katowice,medium,53,Fatal
2021,Katowice,post-secondary,0,Fatal
2021,Katowice,higher,14,Fatal
2021,Kielce,basic incomplete,0,Fatal
2021,Kielce,basic,29,Fatal
2021,Kielce,junior high,0,Fatal
2021,Kielce,technical/professional,35,Fatal
2021,Kielce,medium,35,Fatal
2021,Kielce,post-secondary,1,Fatal
2021,Kielce,higher,15,Fatal
2021,Kraków,basic incomplete,2,Fatal
2021,Kraków,basic,23,Fatal
2021,Kraków,junior high,5,Fatal
2021,Kraków,technical/professional,50,Fatal
2021,Kraków,medium,23,Fatal
2021,Kraków,post-secondary,0,Fatal
2021,Kraków,higher,13,Fatal
2021,Łódź,basic incomplete,0,Fatal
2021,Łódź,basic,20,Fatal
2021,Łódź,junior high,2,Fatal
2021,Łódź,technical/professional,24,Fatal
2021,Łódź,medium,24,Fatal
2021,Łódź,post-secondary,0,Fatal
2021,Łódź,higher,13,Fatal
2021,Lublin,basic incomplete,1,Fatal
2021,Lublin,basic,19,Fatal
2021,Lublin,junior high,4,Fatal
2021,Lublin,technical/professional,24,Fatal
2021,Lublin,medium,31,Fatal
2021,Lublin,post-secondary,0,Fatal
2021,Lublin,higher,13,Fatal
2021,Olsztyn,basic incomplete,1,Fatal
2021,Olsztyn,basic,7,Fatal
2021,Olsztyn,junior high,2,Fatal
2021,Olsztyn,technical/professional,14,Fatal
2021,Olsztyn,medium,10,Fatal
2021,Olsztyn,post-secondary,0,Fatal
2021,Olsztyn,higher,4,Fatal
2021,Opole,basic incomplete,1,Fatal
2021,Opole,basic,8,Fatal
2021,Opole,junior high,2,Fatal
2021,Opole,technical/professional,11,Fatal
2021,Opole,medium,6,Fatal
2021,Opole,post-secondary,0,Fatal
2021,Opole,higher,3,Fatal
2021,Poznań,basic incomplete,2,Fatal
2021,Poznań,basic,29,Fatal
2021,Poznań,junior high,5,Fatal
2021,Poznań,technical/professional,68,Fatal
2021,Poznań,medium,31,Fatal
2021,Poznań,post-secondary,0,Fatal
2021,Poznań,higher,13,Fatal
2021,Rzeszów,basic incomplete,2,Fatal
2021,Rzeszów,basic,21,Fatal
2021,Rzeszów,junior high,8,Fatal
2021,Rzeszów,technical/professional,29,Fatal
2021,Rzeszów,medium,29,Fatal
2021,Rzeszów,post-secondary,0,Fatal
2021,Rzeszów,higher,3,Fatal
2021,Szczecin,basic incomplete,2,Fatal
2021,Szczecin,basic,17,Fatal
2021,Szczecin,junior high,4,Fatal
2021,Szczecin,technical/professional,16,Fatal
2021,Szczecin,medium,15,Fatal
2021,Szczecin,post-secondary,0,Fatal
2021,Szczecin,higher,6,Fatal
2021,Warszawa,basic incomplete,3,Fatal
2021,Warszawa,basic,10,Fatal
2021,Warszawa,junior high,4,Fatal
2021,Warszawa,technical/professional,16,Fatal
2021,Warszawa,medium,32,Fatal
2021,Warszawa,post-secondary,0,Fatal
2021,Warszawa,higher,10,Fatal
2021,Radom,basic incomplete,1,Fatal
2021,Radom,basic,29,Fatal
2021,Radom,junior high,3,Fatal
2021,Radom,technical/professional,23,Fatal
2021,Radom,medium,27,Fatal
2021,Radom,post-secondary,1,Fatal
2021,Radom,higher,7,Fatal
2021,Wrocław,basic incomplete,2,Fatal
2021,Wrocław,basic,10,Fatal
2021,Wrocław,junior high,0,Fatal
2021,Wrocław,technical/professional,31,Fatal
2021,Wrocław,medium,29,Fatal
2021,Wrocław,post-secondary,0,Fatal
2021,Wrocław,higher,14,Fatal
2022,Bydgoszcz,basic incomplete,0,Fatal
2022,Bydgoszcz,basic,8,Fatal
2022,Bydgoszcz,junior high,3,Fatal
2022,Bydgoszcz,technical/professional,15,Fatal
2022,Bydgoszcz,medium,14,Fatal
2022,Bydgoszcz,post-secondary,0,Fatal
2022,Bydgoszcz,higher,5,Fatal
2022,Białystok,basic incomplete,1,Fatal
2022,Białystok,basic,11,Fatal
2022,Białystok,junior high,1,Fatal
2022,Białystok,technical/professional,8,Fatal
2022,Białystok,medium,12,Fatal
2022,Białystok,post-secondary,0,Fatal
2022,Białystok,higher,1,Fatal
2022,Gdańsk,basic incomplete,4,Fatal
2022,Gdańsk,basic,9,Fatal
2022,Gdańsk,junior high,3,Fatal
2022,Gdańsk,technical/professional,26,Fatal
2022,Gdańsk,medium,23,Fatal
2022,Gdańsk,post-secondary,0,Fatal
2022,Gdańsk,higher,7,Fatal
2022,Gorzów Wlkp.,basic incomplete,4,Fatal
2022,Gorzów Wlkp.,basic,4,Fatal
2022,Gorzów Wlkp.,junior high,4,Fatal
2022,Gorzów Wlkp.,technical/professional,6,Fatal
2022,Gorzów Wlkp.,medium,6,Fatal
2022,Gorzów Wlkp.,post-secondary,0,Fatal
2022,Gorzów Wlkp.,higher,1,Fatal
2022,Katowice,basic incomplete,4,Fatal
2022,Katowice,basic,21,Fatal
2022,Katowice,junior high,3,Fatal
2022,Katowice,technical/professional,46,Fatal
2022,Katowice,medium,38,Fatal
2022,Katowice,post-secondary,0,Fatal
2022,Katowice,higher,15,Fatal
2022,Kielce,basic incomplete,2,Fatal
2022,Kielce,basic,20,Fatal
2022,Kielce,junior high,2,Fatal
2022,Kielce,technical/professional,28,Fatal
2022,Kielce,medium,32,Fatal
2022,Kielce,post-secondary,0,Fatal
2022,Kielce,higher,6,Fatal
2022,Kraków,basic incomplete,2,Fatal
2022,Kraków,basic,29,Fatal
2022,Kraków,junior high,2,Fatal
2022,Kraków,technical/professional,31,Fatal
2022,Kraków,medium,43,Fatal
2022,Kraków,post-secondary,0,Fatal
2022,Kraków,higher,12,Fatal
2022,Łódź,basic incomplete,3,Fatal
2022,Łódź,basic,25,Fatal
2022,Łódź,junior high,4,Fatal
2022,Łódź,technical/professional,25,Fatal
2022,Łódź,medium,19,Fatal
2022,Łódź,post-secondary,2,Fatal
2022,Łódź,higher,6,Fatal
2022,Lublin,basic incomplete,1,Fatal
2022,Lublin,basic,23,Fatal
2022,Lublin,junior high,9,Fatal
2022,Lublin,technical/professional,36,Fatal
2022,Lublin,medium,36,Fatal
2022,Lublin,post-secondary,1,Fatal
2022,Lublin,higher,8,Fatal
2022,Olsztyn,basic incomplete,3,Fatal
2022,Olsztyn,basic,17,Fatal
2022,Olsztyn,junior high,3,Fatal
2022,Olsztyn,technical/professional,14,Fatal
2022,Olsztyn,medium,12,Fatal
2022,Olsztyn,post-secondary,0,Fatal
2022,Olsztyn,higher,5,Fatal
2022,Opole,basic incomplete,1,Fatal
2022,Opole,basic,5,Fatal
2022,Opole,junior high,1,Fatal
2022,Opole,technical/professional,14,Fatal
2022,Opole,medium,11,Fatal
2022,Opole,post-secondary,0,Fatal
2022,Opole,higher,1,Fatal
2022,Poznań,basic incomplete,2,Fatal
2022,Poznań,basic,24,Fatal
2022,Poznań,junior high,2,Fatal
2022,Poznań,technical/professional,65,Fatal
2022,Poznań,medium,46,Fatal
2022,Poznań,post-secondary,1,Fatal
2022,Poznań,higher,17,Fatal
2022,Rzeszów,basic incomplete,2,Fatal
2022,Rzeszów,basic,17,Fatal
2022,Rzeszów,junior high,2,Fatal
2022,Rzeszów,technical/professional,41,Fatal
2022,Rzeszów,medium,19,Fatal
2022,Rzeszów,post-secondary,0,Fatal
2022,Rzeszów,higher,6,Fatal
2022,Szczecin,basic incomplete,2,Fatal
2022,Szczecin,basic,15,Fatal
2022,Szczecin,junior high,1,Fatal
2022,Szczecin,technical/professional,14,Fatal
2022,Szczecin,medium,16,Fatal
2022,Szczecin,post-secondary,1,Fatal
2022,Szczecin,higher,8,Fatal
2022,Warszawa,basic incomplete,2,Fatal
2022,Warszawa,basic,19,Fatal
2022,Warszawa,junior high,1,Fatal
2022,Warszawa,technical/professional,9,Fatal
2022,Warszawa,medium,22,Fatal
2022,Warszawa,post-secondary,0,Fatal
2022,Warszawa,higher,14,Fatal
2022,Radom,basic incomplete,0,Fatal
2022,Radom,basic,34,Fatal
2022,Radom,junior high,3,Fatal
2022,Radom,technical/professional,34,Fatal
2022,Radom,medium,27,Fatal
2022,Radom,post-secondary,1,Fatal
2022,Radom,higher,12,Fatal
2022,Wrocław,basic incomplete,1,Fatal
2022,Wrocław,basic,18,Fatal
2022,Wrocław,junior high,5,Fatal
2022,Wrocław,technical/professional,27,Fatal
2022,Wrocław,medium,32,Fatal
2022,Wrocław,post-secondary,0,Fatal
2022,Wrocław,higher,7,Fatal
2023,Bydgoszcz,basic incomplete,1,Fatal
2023,Bydgoszcz,basic,12,Fatal
2023,Bydgoszcz,junior high,2,Fatal
2023,Bydgoszcz,technical/professional,15,Fatal
2023,Bydgoszcz,medium,11,Fatal
2023,Bydgoszcz,post-secondary,0,Fatal
2023,Bydgoszcz,higher,11,Fatal
2023,Białystok,basic incomplete,2,Fatal
2023,Białystok,basic,10,Fatal
2023,Białystok,junior high,5,Fatal
2023,Białystok,technical/professional,10,Fatal
2023,Białystok,medium,17,Fatal
2023,Białystok,post-secondary,0,Fatal
2023,Białystok,higher,2,Fatal
2023,Gdańsk,basic incomplete,1,Fatal
2023,Gdańsk,basic,13,Fatal
2023,Gdańsk,junior high,2,Fatal
2023,Gdańsk,technical/professional,17,Fatal
2023,Gdańsk,medium,15,Fatal
2023,Gdańsk,post-secondary,0,Fatal
2023,Gdańsk,higher,13,Fatal
2023,Gorzów Wlkp.,basic incomplete,0,Fatal
2023,Gorzów Wlkp.,basic,4,Fatal
2023,Gorzów Wlkp.,junior high,1,Fatal
2023,Gorzów Wlkp.,technical/professional,4,Fatal
2023,Gorzów Wlkp.,medium,6,Fatal
2023,Gorzów Wlkp.,post-secondary,0,Fatal
2023,Gorzów Wlkp.,higher,3,Fatal
2023,Katowice,basic incomplete,5,Fatal
2023,Katowice,basic,19,Fatal
2023,Katowice,junior high,2,Fatal
2023,Katowice,technical/professional,37,Fatal
2023,Katowice,medium,49,Fatal
2023,Katowice,post-secondary,1,Fatal
2023,Katowice,higher,15,Fatal
2023,Kielce,basic incomplete,1,Fatal
2023,Kielce,basic,22,Fatal
2023,Kielce,junior high,2,Fatal
2023,Kielce,technical/professional,31,Fatal
2023,Kielce,medium,34,Fatal
2023,Kielce,post-secondary,0,Fatal
2023,Kielce,higher,9,Fatal
2023,Kraków,basic incomplete,1,Fatal
2023,Kraków,basic,19,Fatal
2023,Kraków,junior high,3,Fatal
2023,Kraków,technical/professional,37,Fatal
2023,Kraków,medium,26,Fatal
2023,Kraków,post-secondary,2,Fatal
2023,Kraków,higher,14,Fatal
2023,Łódź,basic incomplete,0,Fatal
2023,Łódź,basic,23,Fatal
2023,Łódź,junior high,3,Fatal
2023,Łódź,technical/professional,22,Fatal
2023,Łódź,medium,25,Fatal
2023,Łódź,post-secondary,0,Fatal
2023,Łódź,higher,16,Fatal
2023,Lublin,basic incomplete,1,Fatal
2023,Lublin,basic,22,Fatal
2023,Lublin,junior high,2,Fatal
2023,Lublin,technical/professional,34,Fatal
2023,Lublin,medium,23,Fatal
2023,Lublin,post-secondary,0,Fatal
2023,Lublin,higher,14,Fatal
2023,Olsztyn,basic incomplete,0,Fatal
2023,Olsztyn,basic,24,Fatal
2023,Olsztyn,junior high,1,Fatal
2023,Olsztyn,technical/professional,11,Fatal
2023,Olsztyn,medium,10,Fatal
2023,Olsztyn,post-secondary,0,Fatal
2023,Olsztyn,higher,7,Fatal
2023,Opole,basic incomplete,1,Fatal
2023,Opole,basic,9,Fatal
2023,Opole,junior high,0,Fatal
2023,Opole,technical/professional,12,Fatal
2023,Opole,medium,11,Fatal
2023,Opole,post-secondary,0,Fatal
2023,Opole,higher,6,Fatal
2023,Poznań,basic incomplete,4,Fatal
2023,Poznań,basic,52,Fatal
2023,Poznań,junior high,7,Fatal
2023,Poznań,technical/professional,68,Fatal
2023,Poznań,medium,54,Fatal
2023,Poznań,post-secondary,1,Fatal
2023,Poznań,higher,16,Fatal
2023,Rzeszów,basic incomplete,0,Fatal
2023,Rzeszów,basic,15,Fatal
2023,Rzeszów,junior high,3,Fatal
2023,Rzeszów,technical/professional,37,Fatal
2023,Rzeszów,medium,22,Fatal
2023,Rzeszów,post-secondary,1,Fatal
2023,Rzeszów,higher,9,Fatal
2023,Szczecin,basic incomplete,2,Fatal
2023,Szczecin,basic,14,Fatal
2023,Szczecin,junior high,2,Fatal
2023,Szczecin,technical/professional,13,Fatal
2023,Szczecin,medium,21,Fatal
2023,Szczecin,post-secondary,0,Fatal
2023,Szczecin,higher,10,Fatal
2023,Warszawa,basic incomplete,0,Fatal
2023,Warszawa,basic,17,Fatal
2023,Warszawa,junior high,3,Fatal
2023,Warszawa,technical/professional,10,Fatal
2023,Warszawa,medium,25,Fatal
2023,Warszawa,post-secondary,0,Fatal
2023,Warszawa,higher,24,Fatal
2023,Radom,basic incomplete,2,Fatal
2023,Radom,basic,40,Fatal
2023,Radom,junior high,4,Fatal
2023,Radom,technical/professional,26,Fatal
2023,Radom,medium,25,Fatal
2023,Radom,post-secondary,0,Fatal
2023,Radom,higher,6,Fatal
2023,Wrocław,basic incomplete,0,Fatal
2023,Wrocław,basic,14,Fatal
2023,Wrocław,junior high,2,Fatal
2023,Wrocław,technical/professional,29,Fatal
2023,Wrocław,medium,33,Fatal
2023,Wrocław,post-secondary,1,Fatal
2023,Wrocław,higher,7,Fatal
