year,garnizon,civil_status,suicides,outcome
2017,Białystok,concubine,3,Fatal
2017,Białystok,widower,8,Fatal
2017,Białystok,divorced,19,Fatal
2017,Białystok,separated,0,Fatal
2017,Gdańsk,single,94,Fatal
2017,Gdańsk,married,107,Fatal
2017,Gdańsk,concubine,15,Fatal
2017,Gdańsk,widower,17,Fatal
2017,Gdańsk,divorced,30,Fatal
2017,Gdańsk,separated,2,Fatal
2017,Gorzów Wlkp.,single,55,Fatal
2017,Gorzów Wlkp.,married,54,Fatal
2017,Gorzów Wlkp.,concubine,6,Fatal
2017,Gorzów Wlkp.,widower,13,Fatal
2017,Gorzów Wlkp.,divorced,13,Fatal
2017,Gorzów Wlkp.,separated,1,Fatal
2017,Katowice,single,161,Fatal
2017,Katowice,married,219,Fatal
2017,Katowice,concubine,39,Fatal
2017,Katowice,widower,53,Fatal
2017,Katowice,divorced,64,Fatal
2017,Katowice,separated,2,Fatal
2017,Kielce,single,74,Fatal
2017,Kielce,married,77,Fatal
2017,Kielce,concubine,6,Fatal
2017,Kielce,widower,14,Fatal
2017,Kielce,divorced,17,Fatal
2017,Kielce,separated,2,Fatal
2017,Kraków,single,146,Fatal
2017,Kraków,married,182,Fatal
2017,Kraków,concubine,14,Fatal
2017,Kraków,widower,37,Fatal
2017,Kraków,divorced,27,Fatal
2017,Kraków,separated,2,Fatal
2017,Łódź,single,111,Fatal
2017,Łódź,married,147,Fatal
2017,Łódź,concubine,21,Fatal
2017,Łódź,widower,32,Fatal
2017,Łódź,divorced,25,Fatal
2017,Łódź,separated,1,Fatal
2017,Lublin,single,106,Fatal
2017,Lublin,married,137,Fatal
2017,Lublin,concubine,8,Fatal
2017,Lublin,widower,22,Fatal
2017,Lublin,divorced,35,Fatal
2017,Lublin,separated,0,Fatal
2017,Olsztyn,single,69,Fatal
2017,Olsztyn,married,79,Fatal
2017,Olsztyn,concubine,14,Fatal
2017,Olsztyn,widower,15,Fatal
2017,Olsztyn,divorced,24,Fatal
2017,Olsztyn,separated,0,Fatal
2017,Opole,single,45,Fatal
2017,Opole,married,52,Fatal
2017,Opole,concubine,7,Fatal
2017,Opole,widower,6,Fatal
2017,Opole,divorced,14,Fatal
2017,Opole,separated,1,Fatal
2017,Poznań,single,124,Fatal
2017,Poznań,married,176,Fatal
2017,Poznań,concubine,8,Fatal
2017,Poznań,widower,29,Fatal
2017,Poznań,divorced,36,Fatal
2017,Poznań,separated,0,Fatal
2017,Rzeszów,single,98,Fatal
2017,Rzeszów,married,137,Fatal
2017,Rzeszów,concubine,1,Fatal
2017,Rzeszów,widower,13,Fatal
2017,Rzeszów,divorced,21,Fatal
2017,Rzeszów,separated,1,Fatal
2017,Szczecin,single,70,Fatal
2017,Szczecin,married,93,Fatal
2017,Szczecin,concubine,13,Fatal
2017,Szczecin,widower,17,Fatal
2017,Szczecin,divorced,24,Fatal
2017,Szczecin,separated,2,Fatal
2017,Warszawa,single,134,Fatal
2017,Warszawa,married,130,Fatal
2017,Warszawa,concubine,16,Fatal
2017,Warszawa,widower,26,Fatal
2017,Warszawa,divorced,31,Fatal
2017,Warszawa,separated,1,Fatal
2017,Radom,single,117,Fatal
2017,Radom,married,146,Fatal
2017,Radom,concubine,11,Fatal
2017,Radom,widower,23,Fatal
2017,Radom,divorced,34,Fatal
2017,Radom,separated,3,Fatal
2017,Wrocław,single,137,Fatal
2017,Wrocław,married,134,Fatal
2017,Wrocław,concubine,23,Fatal
2017,Wrocław,widower,21,Fatal
2017,Wrocław,divorced,40,Fatal
2017,Wrocław,separated,1,Fatal
2018,Bydgoszcz,single,81,Fatal
2018,Bydgoszcz,married,103,Fatal
2018,Bydgoszcz,concubine,9,Fatal
2018,Bydgoszcz,widower,19,Fatal
2018,Bydgoszcz,divorced,25,Fatal
2018,Bydgoszcz,separated,2,Fatal
2018,Białystok,single,42,Fatal
2018,Białystok,married,56,Fatal
2018,Białystok,concubine,4,Fatal
2018,Białystok,widower,3,Fatal
2018,Białystok,divorced,15,Fatal
2018,Białystok,separated,1,Fatal
2018,Gdańsk,single,78,Fatal
2018,Gdańsk,married,91,Fatal
2018,Gdańsk,concubine,13,Fatal
2018,Gdańsk,widower,17,Fatal
2018,Gdańsk,divorced,20,Fatal
2018,Gdańsk,separated,0,Fatal
2018,Gorzów Wlkp.,single,33,Fatal
2018,Gorzów Wlkp.,married,60,Fatal
2018,Gorzów Wlkp.,concubine,4,Fatal
2018,Gorzów Wlkp.,widower,9,Fatal
2018,Gorzów Wlkp.,divorced,9,Fatal
2018,Gorzów Wlkp.,separated,3,Fatal
2018,Katowice,single,172,Fatal
2018,Katowice,married,228,Fatal
2018,Katowice,concubine,27,Fatal
2018,Katowice,widower,36,Fatal
2018,Katowice,divorced,58,Fatal
2018,Katowice,separated,4,Fatal
2018,Kielce,single,62,Fatal
2018,Kielce,married,73,Fatal
2018,Kielce,concubine,4,Fatal
2018,Kielce,widower,10,Fatal
2018,Kielce,divorced,25,Fatal
2018,Kielce,separated,3,Fatal
2018,Kraków,single,130,Fatal
2018,Kraków,married,188,Fatal
2018,Kraków,concubine,4,Fatal
2018,Kraków,widower,28,Fatal
2018,Kraków,divorced,38,Fatal
2018,Kraków,separated,2,Fatal
2018,Łódź,single,101,Fatal
2018,Łódź,married,161,Fatal
2018,Łódź,concubine,19,Fatal
2018,Łódź,widower,34,Fatal
2018,Łódź,divorced,30,Fatal
2018,Łódź,separated,2,Fatal
2018,Lublin,single,107,Fatal
2018,Lublin,married,137,Fatal
2018,Lublin,concubine,8,Fatal
2018,Lublin,widower,26,Fatal
2018,Lublin,divorced,26,Fatal
2018,Lublin,separated,4,Fatal
2018,Olsztyn,single,60,Fatal
2018,Olsztyn,married,68,Fatal
2018,Olsztyn,concubine,15,Fatal
2018,Olsztyn,widower,18,Fatal
2018,Olsztyn,divorced,13,Fatal
2018,Olsztyn,separated,0,Fatal
2018,Opole,single,40,Fatal
2018,Opole,married,49,Fatal
2018,Opole,concubine,9,Fatal
2018,Opole,widower,13,Fatal
2018,Opole,divorced,5,Fatal
2018,Opole,separated,0,Fatal
2018,Poznań,single,128,Fatal
2018,Poznań,married,161,Fatal
2018,Poznań,concubine,13,Fatal
2018,Poznań,widower,22,Fatal
2018,Poznań,divorced,28,Fatal
2018,Poznań,separated,2,Fatal
2018,Rzeszów,single,88,Fatal
2018,Rzeszów,married,122,Fatal
2018,Rzeszów,concubine,7,Fatal
2018,Rzeszów,widower,18,Fatal
2018,Rzeszów,divorced,20,Fatal
2018,Rzeszów,separated,3,Fatal
2018,Szczecin,single,79,Fatal
2018,Szczecin,married,83,Fatal
2018,Szczecin,concubine,12,Fatal
2018,Szczecin,widower,21,Fatal
2018,Szczecin,divorced,28,Fatal
2018,Szczecin,separated,1,Fatal
2018,Warszawa,single,145,Fatal
2018,Warszawa,married,124,Fatal
2018,Warszawa,concubine,20,Fatal
2018,Warszawa,widower,30,Fatal
2018,Warszawa,divorced,40,Fatal
2018,Warszawa,separated,2,Fatal
2018,Radom,single,110,Fatal
2018,Radom,married,170,Fatal
2018,Radom,concubine,15,Fatal
2018,Radom,widower,33,Fatal
2018,Radom,divorced,17,Fatal
2018,Radom,separated,3,Fatal
2018,Wrocław,single,130,Fatal
2018,Wrocław,married,125,Fatal
2018,Wrocław,concubine,20,Fatal
2018,Wrocław,widower,22,Fatal
2018,Wrocław,divorced,43,Fatal
2018,Wrocław,separated,0,Fatal
2019,Bydgoszcz,single,78,Fatal
2019,Bydgoszcz,married,94,Fatal
2019,Bydgoszcz,concubine,16,Fatal
2019,Bydgoszcz,widower,17,Fatal
2019,Bydgoszcz,divorced,21,Fatal
2019,Bydgoszcz,separated,0,Fatal
2019,Białystok,single,50,Fatal
2019,Białystok,married,67,Fatal
2019,Białystok,concubine,1,Fatal
2019,Białystok,widower,7,Fatal
2019,Białystok,divorced,15,Fatal
2019,Białystok,separated,0,Fatal
2019,Gdańsk,single,87,Fatal
2019,Gdańsk,married,122,Fatal
2019,Gdańsk,concubine,14,Fatal
2019,Gdańsk,widower,17,Fatal
2019,Gdańsk,divorced,21,Fatal
2019,Gdańsk,separated,1,Fatal
2019,Gorzów Wlkp.,single,44,Fatal
2019,Gorzów Wlkp.,married,61,Fatal
2019,Gorzów Wlkp.,concubine,5,Fatal
2019,Gorzów Wlkp.,widower,11,Fatal
2019,Gorzów Wlkp.,divorced,18,Fatal
2019,Gorzów Wlkp.,separated,1,Fatal
2019,Katowice,single,180,Fatal
2019,Katowice,married,194,Fatal
2019,Katowice,concubine,17,Fatal
2019,Katowice,widower,46,Fatal
2019,Katowice,divorced,47,Fatal
2019,Katowice,separated,4,Fatal
2019,Kielce,single,53,Fatal
2019,Kielce,married,77,Fatal
2019,Kielce,concubine,8,Fatal
2019,Kielce,widower,22,Fatal
2019,Kielce,divorced,23,Fatal
2019,Kielce,separated,2,Fatal
2019,Kraków,single,175,Fatal
2019,Kraków,married,163,Fatal
2019,Kraków,concubine,13,Fatal
2019,Kraków,widower,40,Fatal
2019,Kraków,divorced,34,Fatal
2019,Kraków,separated,4,Fatal
2019,Łódź,single,96,Fatal
2019,Łódź,married,121,Fatal
2019,Łódź,concubine,14,Fatal
2019,Łódź,widower,23,Fatal
2019,Łódź,divorced,40,Fatal
2019,Łódź,separated,1,Fatal
2019,Lublin,single,104,Fatal
2019,Lublin,married,120,Fatal
2019,Lublin,concubine,12,Fatal
2019,Lublin,widower,25,Fatal
2019,Lublin,divorced,24,Fatal
2019,Lublin,separated,1,Fatal
2019,Olsztyn,single,75,Fatal
2019,Olsztyn,married,98,Fatal
2019,Olsztyn,concubine,4,Fatal
2019,Olsztyn,widower,13,Fatal
2019,Olsztyn,divorced,15,Fatal
2019,Olsztyn,separated,0,Fatal
2019,Opole,single,42,Fatal
2019,Opole,married,53,Fatal
2019,Opole,concubine,8,Fatal
2019,Opole,widower,12,Fatal
2019,Opole,divorced,12,Fatal
2019,Opole,separated,1,Fatal
2019,Poznań,single,128,Fatal
2019,Poznań,married,190,Fatal
2019,Poznań,concubine,20,Fatal
2019,Poznań,widower,32,Fatal
2019,Poznań,divorced,36,Fatal
2019,Poznań,separated,1,Fatal
2019,Rzeszów,single,81,Fatal
2019,Rzeszów,married,112,Fatal
2019,Rzeszów,concubine,8,Fatal
2019,Rzeszów,widower,11,Fatal
2019,Rzeszów,divorced,14,Fatal
2019,Rzeszów,separated,2,Fatal
2019,Szczecin,single,73,Fatal
2019,Szczecin,married,101,Fatal
2019,Szczecin,concubine,22,Fatal
2019,Szczecin,widower,13,Fatal
2019,Szczecin,divorced,28,Fatal
2019,Szczecin,separated,2,Fatal
2019,Warszawa,single,130,Fatal
2019,Warszawa,married,110,Fatal
2019,Warszawa,concubine,16,Fatal
2019,Warszawa,widower,30,Fatal
2019,Warszawa,divorced,43,Fatal
2019,Warszawa,separated,2,Fatal
2019,Radom,single,126,Fatal
2019,Radom,married,165,Fatal
2019,Radom,concubine,10,Fatal
2019,Radom,widower,20,Fatal
2019,Radom,divorced,36,Fatal
2019,Radom,separated,1,Fatal
2019,Wrocław,single,148,Fatal
2019,Wrocław,married,125,Fatal
2019,Wrocław,concubine,24,Fatal
2019,Wrocław,widower,37,Fatal
2019,Wrocław,divorced,38,Fatal
2019,Wrocław,separated,1,Fatal
2020,Bydgoszcz,single,73,Fatal
2020,Bydgoszcz,married,93,Fatal
2020,Bydgoszcz,concubine,4,Fatal
2020,Bydgoszcz,widower,15,Fatal
2020,Bydgoszcz,divorced,26,Fatal
2020,Bydgoszcz,separated,1,Fatal
2020,Białystok,single,57,Fatal
2020,Białystok,married,68,Fatal
2020,Białystok,concubine,5,Fatal
2020,Białystok,widower,10,Fatal
2020,Białystok,divorced,13,Fatal
2020,Białystok,separated,1,Fatal
2020,Gdańsk,single,85,Fatal
2020,Gdańsk,married,104,Fatal
2020,Gdańsk,concubine,18,Fatal
2020,Gdańsk,widower,10,Fatal
2020,Gdańsk,divorced,27,Fatal
2020,Gdańsk,separated,1,Fatal
2020,Gorzów Wlkp.,single,43,Fatal
2020,Gorzów Wlkp.,married,53,Fatal
2020,Gorzów Wlkp.,concubine,7,Fatal
2020,Gorzów Wlkp.,widower,9,Fatal
2020,Gorzów Wlkp.,divorced,14,Fatal
2020,Gorzów Wlkp.,separated,1,Fatal
2020,Katowice,single,158,Fatal
2020,Katowice,married,204,Fatal
2020,Katowice,concubine,26,Fatal
2020,Katowice,widower,41,Fatal
2020,Katowice,divorced,46,Fatal
2020,Katowice,separated,0,Fatal
2020,Kielce,single,52,Fatal
2020,Kielce,married,77,Fatal
2020,Kielce,concubine,6,Fatal
2020,Kielce,widower,27,Fatal
2020,Kielce,divorced,21,Fatal
2020,Kielce,separated,4,Fatal
2020,Kraków,single,173,Fatal
2020,Kraków,married,192,Fatal
2020,Kraków,concubine,14,Fatal
2020,Kraków,widower,43,Fatal
2020,Kraków,divorced,46,Fatal
2020,Kraków,separated,1,Fatal
2020,Łódź,single,105,Fatal
2020,Łódź,married,111,Fatal
2020,Łódź,concubine,13,Fatal
2020,Łódź,widower,29,Fatal
2020,Łódź,divorced,29,Fatal
2020,Łódź,separated,2,Fatal
2020,Lublin,single,117,Fatal
2020,Lublin,married,121,Fatal
2020,Lublin,concubine,8,Fatal
2020,Lublin,widower,15,Fatal
2020,Lublin,divorced,17,Fatal
2020,Lublin,separated,4,Fatal
2020,Olsztyn,single,79,Fatal
2020,Olsztyn,married,88,Fatal
2020,Olsztyn,concubine,9,Fatal
2020,Olsztyn,widower,8,Fatal
2020,Olsztyn,divorced,26,Fatal
2020,Olsztyn,separated,3,Fatal
2020,Opole,single,49,Fatal
2020,Opole,married,32,Fatal
2020,Opole,concubine,8,Fatal
2020,Opole,widower,9,Fatal
2020,Opole,divorced,6,Fatal
2020,Opole,separated,0,Fatal
2020,Poznań,single,124,Fatal
2020,Poznań,married,164,Fatal
2020,Poznań,concubine,13,Fatal
2020,Poznań,widower,28,Fatal
2020,Poznań,divorced,36,Fatal
2020,Poznań,separated,1,Fatal
2020,Rzeszów,single,88,Fatal
2020,Rzeszów,married,107,Fatal
2020,Rzeszów,concubine,2,Fatal
2020,Rzeszów,widower,13,Fatal
2020,Rzeszów,divorced,22,Fatal
2020,Rzeszów,separated,0,Fatal
2020,Szczecin,single,94,Fatal
2020,Szczecin,married,67,Fatal
2020,Szczecin,concubine,14,Fatal
2020,Szczecin,widower,16,Fatal
2020,Szczecin,divorced,18,Fatal
2020,Szczecin,separated,1,Fatal
2020,Warszawa,single,150,Fatal
2020,Warszawa,married,138,Fatal
2020,Warszawa,concubine,12,Fatal
2020,Warszawa,widower,27,Fatal
2020,Warszawa,divorced,34,Fatal
2020,Warszawa,separated,0,Fatal
2020,Radom,single,112,Fatal
2020,Radom,married,154,Fatal
2020,Radom,concubine,19,Fatal
2020,Radom,widower,32,Fatal
2020,Radom,divorced,25,Fatal
2020,Radom,separated,0,Fatal
2020,Wrocław,single,151,Fatal
2020,Wrocław,married,120,Fatal
2020,Wrocław,concubine,15,Fatal
2020,Wrocław,widower,32,Fatal
2020,Wrocław,divorced,36,Fatal
2020,Wrocław,separated,2,Fatal
2021,Bydgoszcz,single,84,Fatal
2021,Bydgoszcz,married,102,Fatal
2021,Bydgoszcz,concubine,11,Fatal
2021,Bydgoszcz,widower,18,Fatal
2021,Bydgoszcz,divorced,28,Fatal
2021,Bydgoszcz,separated,2,Fatal
2021,Białystok,single,50,Fatal
2021,Białystok,married,55,Fatal
2021,Białystok,concubine,5,Fatal
2021,Białystok,widower,7,Fatal
2021,Białystok,divorced,8,Fatal
2021,Białystok,separated,1,Fatal
2021,Gdańsk,single,103,Fatal
2021,Gdańsk,married,105,Fatal
2021,Gdańsk,concubine,7,Fatal
2021,Gdańsk,widower,13,Fatal
2021,Gdańsk,divorced,29,Fatal
2021,Gdańsk,separated,2,Fatal
2021,Gorzów Wlkp.,single,45,Fatal
2021,Gorzów Wlkp.,married,61,Fatal
2021,Gorzów Wlkp.,concubine,7,Fatal
2021,Gorzów Wlkp.,widower,13,Fatal
2021,Gorzów Wlkp.,divorced,16,Fatal
2021,Gorzów Wlkp.,separated,1,Fatal
2021,Katowice,single,201,Fatal
2021,Katowice,married,191,Fatal
2021,Katowice,concubine,21,Fatal
2021,Katowice,widower,37,Fatal
2021,Katowice,divorced,53,Fatal
2021,Katowice,separated,4,Fatal
2021,Kielce,single,72,Fatal
2021,Kielce,married,65,Fatal
2021,Kielce,concubine,7,Fatal
2021,Kielce,widower,14,Fatal
2021,Kielce,divorced,25,Fatal
2021,Kielce,separated,1,Fatal
2021,Kraków,single,146,Fatal
2021,Kraków,married,190,Fatal
2021,Kraków,concubine,9,Fatal
2021,Kraków,widower,31,Fatal
2021,Kraków,divorced,36,Fatal
2021,Kraków,separated,2,Fatal
2021,Łódź,single,98,Fatal
2021,Łódź,married,121,Fatal
2021,Łódź,concubine,10,Fatal
2021,Łódź,widower,31,Fatal
2021,Łódź,divorced,31,Fatal
2021,Łódź,separated,1,Fatal
2021,Lublin,single,103,Fatal
2021,Lublin,married,116,Fatal
2021,Lublin,concubine,10,Fatal
2021,Lublin,widower,28,Fatal
2021,Lublin,divorced,37,Fatal
2021,Lublin,separated,2,Fatal
2021,Olsztyn,single,71,Fatal
2021,Olsztyn,married,79,Fatal
2021,Olsztyn,concubine,7,Fatal
2021,Olsztyn,widower,15,Fatal
2021,Olsztyn,divorced,16,Fatal
2021,Olsztyn,separated,0,Fatal
2021,Opole,single,38,Fatal
2021,Opole,married,46,Fatal
2021,Opole,concubine,9,Fatal
2021,Opole,widower,7,Fatal
2021,Opole,divorced,11,Fatal
2021,Opole,separated,1,Fatal
2021,Poznań,single,130,Fatal
2021,Poznań,married,157,Fatal
2021,Poznań,concubine,17,Fatal
2021,Poznań,widower,33,Fatal
2021,Poznań,divorced,31,Fatal
2021,Poznań,separated,4,Fatal
2021,Rzeszów,single,91,Fatal
2021,Rzeszów,married,116,Fatal
2021,Rzeszów,concubine,5,Fatal
2021,Rzeszów,widower,12,Fatal
2021,Rzeszów,divorced,19,Fatal
2021,Rzeszów,separated,2,Fatal
2021,Szczecin,single,75,Fatal
2021,Szczecin,married,79,Fatal
2021,Szczecin,concubine,14,Fatal
2021,Szczecin,widower,14,Fatal
2021,Szczecin,divorced,20,Fatal
2021,Szczecin,separated,1,Fatal
2021,Warszawa,single,174,Fatal
2021,Warszawa,married,127,Fatal
2021,Warszawa,concubine,17,Fatal
2021,Warszawa,widower,19,Fatal
2021,Warszawa,divorced,43,Fatal
2021,Warszawa,separated,2,Fatal
2021,Radom,single,137,Fatal
2021,Radom,married,137,Fatal
2021,Radom,concubine,10,Fatal
2021,Radom,widower,13,Fatal
2021,Radom,divorced,20,Fatal
2021,Radom,separated,1,Fatal
2021,Wrocław,single,119,Fatal
2021,Wrocław,married,119,Fatal
2021,Wrocław,concubine,21,Fatal
2021,Wrocław,widower,28,Fatal
2021,Wrocław,divorced,34,Fatal
2021,Wrocław,separated,1,Fatal
2022,Bydgoszcz,single,73,Fatal
2022,Bydgoszcz,married,98,Fatal
2022,Bydgoszcz,concubine,10,Fatal
2022,Bydgoszcz,widower,17,Fatal
2022,Bydgoszcz,divorced,27,Fatal
2022,Bydgoszcz,separated,2,Fatal
2022,Białystok,single,45,Fatal
2022,Białystok,married,59,Fatal
2022,Białystok,concubine,6,Fatal
2022,Białystok,widower,12,Fatal
2022,Białystok,divorced,8,Fatal
2022,Białystok,separated,0,Fatal
2022,Gdańsk,single,116,Fatal
2022,Gdańsk,married,101,Fatal
2022,Gdańsk,concubine,16,Fatal
2022,Gdańsk,widower,18,Fatal
2022,Gdańsk,divorced,15,Fatal
2022,Gdańsk,separated,1,Fatal
2022,Gorzów Wlkp.,single,40,Fatal
2022,Gorzów Wlkp.,married,46,Fatal
2022,Gorzów Wlkp.,concubine,7,Fatal
2022,Gorzów Wlkp.,widower,4,Fatal
2022,Gorzów Wlkp.,divorced,18,Fatal
2022,Gorzów Wlkp.,separated,1,Fatal
2022,Katowice,single,164,Fatal
2022,Katowice,married,206,Fatal
2022,Katowice,concubine,18,Fatal
2022,Katowice,widower,42,Fatal
2022,Katowice,divorced,39,Fatal
2022,Katowice,separated,4,Fatal
2022,Kielce,single,50,Fatal
2022,Kielce,married,68,Fatal
2022,Kielce,concubine,5,Fatal
2022,Kielce,widower,14,Fatal
2022,Kielce,divorced,11,Fatal
2022,Kielce,separated,0,Fatal
2022,Kraków,single,163,Fatal
2022,Kraków,married,168,Fatal
2022,Kraków,concubine,8,Fatal
2022,Kraków,widower,29,Fatal
2022,Kraków,divorced,30,Fatal
2022,Kraków,separated,0,Fatal
2022,Łódź,single,99,Fatal
2022,Łódź,married,131,Fatal
2022,Łódź,concubine,11,Fatal
2022,Łódź,widower,23,Fatal
2022,Łódź,divorced,28,Fatal
2022,Łódź,separated,1,Fatal
2022,Lublin,single,109,Fatal
2022,Lublin,married,130,Fatal
2022,Lublin,concubine,10,Fatal
2022,Lublin,widower,21,Fatal
2022,Lublin,divorced,20,Fatal
2022,Lublin,separated,0,Fatal
2022,Olsztyn,single,74,Fatal
2022,Olsztyn,married,90,Fatal
2022,Olsztyn,concubine,15,Fatal
2022,Olsztyn,widower,13,Fatal
2022,Olsztyn,divorced,27,Fatal
2022,Olsztyn,separated,1,Fatal
2022,Opole,single,34,Fatal
2022,Opole,married,47,Fatal
2022,Opole,concubine,3,Fatal
2022,Opole,widower,12,Fatal
2022,Opole,divorced,19,Fatal
2022,Opole,separated,0,Fatal
2022,Poznań,single,141,Fatal
2022,Poznań,married,141,Fatal
2022,Poznań,concubine,11,Fatal
2022,Poznań,widower,29,Fatal
2022,Poznań,divorced,42,Fatal
2022,Poznań,separated,1,Fatal
2022,Rzeszów,single,91,Fatal
2022,Rzeszów,married,113,Fatal
2022,Rzeszów,concubine,6,Fatal
2022,Rzeszów,widower,17,Fatal
2022,Rzeszów,divorced,17,Fatal
2022,Rzeszów,separated,1,Fatal
2022,Szczecin,single,72,Fatal
2022,Szczecin,married,77,Fatal
2022,Szczecin,concubine,19,Fatal
2022,Szczecin,widower,16,Fatal
2022,Szczecin,divorced,19,Fatal
2022,Szczecin,separated,0,Fatal
2022,Warszawa,single,139,Fatal
2022,Warszawa,married,112,Fatal
2022,Warszawa,concubine,16,Fatal
2022,Warszawa,widower,32,Fatal
2022,Warszawa,divorced,29,Fatal
2022,Warszawa,separated,0,Fatal
2022,Radom,single,110,Fatal
2022,Radom,married,160,Fatal
2022,Radom,concubine,10,Fatal
2022,Radom,widower,28,Fatal
2022,Radom,divorced,31,Fatal
2022,Radom,separated,3,Fatal
2022,Wrocław,single,126,Fatal
2022,Wrocław,married,118,Fatal
2022,Wrocław,concubine,17,Fatal
2022,Wrocław,widower,19,Fatal
2022,Wrocław,divorced,35,Fatal
2022,Wrocław,separated,1,Fatal
2023,Bydgoszcz,single,96,Fatal
2023,Bydgoszcz,married,95,Fatal
2023,Bydgoszcz,concubine,11,Fatal
2023,Bydgoszcz,widower,18,Fatal
2023,Bydgoszcz,divorced,20,Fatal
2023,Bydgoszcz,separated,1,Fatal
2023,Białystok,single,58,Fatal
2023,Białystok,married,74,Fatal
2023,Białystok,concubine,8,Fatal
2023,Białystok,widower,11,Fatal
2023,Białystok,divorced,16,Fatal
2023,Białystok,separated,1,Fatal
2023,Gdańsk,single,99,Fatal
2023,Gdańsk,married,106,Fatal
2023,Gdańsk,concubine,17,Fatal
2023,Gdańsk,widower,20,Fatal
2023,Gdańsk,divorced,33,Fatal
2023,Gdańsk,separated,1,Fatal
2023,Gorzów Wlkp.,single,39,Fatal
2023,Gorzów Wlkp.,married,34,Fatal
2023,Gorzów Wlkp.,concubine,14,Fatal
2023,Gorzów Wlkp.,widower,8,Fatal
2023,Gorzów Wlkp.,divorced,15,Fatal
2023,Gorzów Wlkp.,separated,0,Fatal
2023,Katowice,single,172,Fatal
2023,Katowice,married,215,Fatal
2023,Katowice,concubine,20,Fatal
2023,Katowice,widower,37,Fatal
2023,Katowice,divorced,45,Fatal
2023,Katowice,separated,3,Fatal
2023,Kielce,single,59,Fatal
2023,Kielce,married,85,Fatal
2023,Kielce,concubine,8,Fatal
2023,Kielce,widower,12,Fatal
2023,Kielce,divorced,20,Fatal
2023,Kielce,separated,1,Fatal
2023,Kraków,single,150,Fatal
2023,Kraków,married,148,Fatal
2023,Kraków,concubine,11,Fatal
2023,Kraków,widower,21,Fatal
2023,Kraków,divorced,32,Fatal
2023,Kraków,separated,2,Fatal
2023,Łódź,single,99,Fatal
2023,Łódź,married,123,Fatal
2023,Łódź,concubine,16,Fatal
2023,Łódź,widower,16,Fatal
2023,Łódź,divorced,31,Fatal
2023,Łódź,separated,0,Fatal
2023,Lublin,single,92,Fatal
2023,Lublin,married,93,Fatal
2023,Lublin,concubine,11,Fatal
2023,Lublin,widower,26,Fatal
2023,Lublin,divorced,25,Fatal
2023,Lublin,separated,1,Fatal
2023,Olsztyn,single,70,Fatal
2023,Olsztyn,married,67,Fatal
2023,Olsztyn,concubine,5,Fatal
2023,Olsztyn,widower,11,Fatal
2023,Olsztyn,divorced,17,Fatal
2023,Olsztyn,separated,1,Fatal
2023,Opole,single,47,Fatal
2023,Opole,married,33,Fatal
2023,Opole,concubine,2,Fatal
2023,Opole,widower,9,Fatal
2023,Opole,divorced,12,Fatal
2023,Opole,separated,1,Fatal
2023,Poznań,single,150,Fatal
2023,Poznań,married,176,Fatal
2023,Poznań,concubine,11,Fatal
2023,Poznań,widower,38,Fatal
2023,Poznań,divorced,46,Fatal
2023,Poznań,separated,2,Fatal
2023,Rzeszów,single,88,Fatal
2023,Rzeszów,married,122,Fatal
2023,Rzeszów,concubine,4,Fatal
2023,Rzeszów,widower,9,Fatal
2023,Rzeszów,divorced,25,Fatal
2023,Rzeszów,separated,1,Fatal
2023,Szczecin,single,74,Fatal
2023,Szczecin,married,83,Fatal
2023,Szczecin,concubine,11,Fatal
2023,Szczecin,widower,16,Fatal
2023,Szczecin,divorced,31,Fatal
2023,Szczecin,separated,1,Fatal
2023,Warszawa,single,163,Fatal
2023,Warszawa,married,133,Fatal
2023,Warszawa,concubine,18,Fatal
2023,Warszawa,widower,20,Fatal
2023,Warszawa,divorced,36,Fatal
2023,Warszawa,separated,1,Fatal
2023,Radom,single,113,Fatal
2023,Radom,married,157,Fatal
2023,Radom,concubine,10,Fatal
2023,Radom,widower,25,Fatal
2023,Radom,divorced,22,Fatal
2023,Radom,separated,1,Fatal
2023,Wrocław,single,141,Fatal
2023,Wrocław,married,110,Fatal
2023,Wrocław,concubine,14,Fatal
2023,Wrocław,widower,27,Fatal
2023,Wrocław,divorced,42,Fatal
2023,Wrocław,separated,1,Fatal
