year,garnizon,age,suicides,outcome
2006,KWP Rzeszów,13-18,22,Attempted
2006,KWP Białystok,13-18,10,Attempted
2006,KWP Gdańsk,13-18,28,Attempted
2006,KWP Katowice,13-18,33,Attempted
2006,KWP Kielce,13-18,12,Attempted
2006,KWP Olsztyn,13-18,21,Attempted
2006,KWP Poznań,13-18,20,Attempted
2006,KWP Szczecin,13-18,16,Attempted
2006,KSP Warszawa,13-18,8,Attempted
2007,KWP Wrocław,13-18,22,Attempted
2007,KWP Bydgoszcz,13-18,14,Attempted
2007,KWP Lublin,13-18,20,Attempted
2007,KWP Gorzów Wlkp.,13-18,9,Attempted
2007,KWP Łódź,13-18,20,Attempted
2007,KWP Kraków,13-18,20,Attempted
2007,KWP Radom,13-18,17,Attempted
2007,KWP Opole,13-18,8,Attempted
2007,KWP Rzeszów,13-18,16,Attempted
2007,KWP Białystok,13-18,17,Attempted
2007,KWP Gdańsk,13-18,19,Attempted
2007,KWP Katowice,13-18,31,Attempted
2007,KWP Kielce,13-18,9,Attempted
2007,KWP Olsztyn,13-18,27,Attempted
2007,KWP Poznań,13-18,17,Attempted
2007,KWP Szczecin,13-18,19,Attempted
2007,KSP Warszawa,13-18,4,Attempted
2008,KWP Wrocław,13-18,14,Attempted
2008,KWP Bydgoszcz,13-18,15,Attempted
2008,KWP Lublin,13-18,42,Attempted
2008,KWP Gorzów Wlkp.,13-18,14,Attempted
2008,KWP Łódź,13-18,17,Attempted
2008,KWP Kraków,13-18,20,Attempted
2008,KWP Radom,13-18,23,Attempted
2008,KWP Opole,13-18,12,Attempted
2008,KWP Rzeszów,13-18,22,Attempted
2008,KWP Białystok,13-18,21,Attempted
2008,KWP Gdańsk,13-18,12,Attempted
2008,KWP Katowice,13-18,30,Attempted
2008,KWP Kielce,13-18,8,Attempted
2008,KWP Olsztyn,13-18,28,Attempted
2008,KWP Poznań,13-18,22,Attempted
2008,KWP Szczecin,13-18,18,Attempted
2008,KSP Warszawa,13-18,3,Attempted
2009,KWP Wrocław,13-18,12,Attempted
2009,KWP Bydgoszcz,13-18,11,Attempted
2009,KWP Lublin,13-18,22,Attempted
2009,KWP Gorzów Wlkp.,13-18,14,Attempted
2009,KWP Łódź,13-18,30,Attempted
2009,KWP Kraków,13-18,17,Attempted
2009,KWP Radom,13-18,28,Attempted
2009,KWP Opole,13-18,13,Attempted
2009,KWP Rzeszów,13-18,19,Attempted
2009,KWP Białystok,13-18,16,Attempted
2009,KWP Gdańsk,13-18,20,Attempted
2009,KWP Katowice,13-18,39,Attempted
2009,KWP Kielce,13-18,7,Attempted
2009,KWP Olsztyn,13-18,23,Attempted
2009,KWP Poznań,13-18,20,Attempted
2009,KWP Szczecin,13-18,8,Attempted
2009,KSP Warszawa,13-18,14,Attempted
2010,KWP Wrocław,13-18,9,Attempted
2010,KWP Bydgoszcz,13-18,14,Attempted
2010,KWP Lublin,13-18,13,Attempted
2010,KWP Gorzów Wlkp.,13-18,14,Attempted
2010,KWP Łódź,13-18,21,Attempted
2010,KWP Kraków,13-18,19,Attempted
2010,KWP Radom,13-18,23,Attempted
2010,KWP Opole,13-18,21,Attempted
2010,KWP Rzeszów,13-18,10,Attempted
2010,KWP Białystok,13-18,10,Attempted
2010,KWP Gdańsk,13-18,17,Attempted
2010,KWP Katowice,13-18,25,Attempted
2010,KWP Kielce,13-18,7,Attempted
2010,KWP Olsztyn,13-18,23,Attempted
2010,KWP Poznań,13-18,10,Attempted
2010,KWP Szczecin,13-18,23,Attempted
2010,KSP Warszawa,13-18,8,Attempted
2011,KWP Wrocław,13-18,7,Attempted
2011,KWP Bydgoszcz,13-18,11,Attempted
2011,KWP Lublin,13-18,14,Attempted
2011,KWP Gorzów Wlkp.,13-18,14,Attempted
2011,KWP Łódź,13-18,14,Attempted
2011,KWP Kraków,13-18,13,Attempted
2011,KWP Radom,13-18,19,Attempted
2011,KWP Opole,13-18,7,Attempted
2011,KWP Rzeszów,13-18,8,Attempted
2011,KWP Białystok,13-18,13,Attempted
2011,KWP Gdańsk,13-18,13,Attempted
2011,KWP Katowice,13-18,35,Attempted
2011,KWP Kielce,13-18,3,Attempted
2011,KWP Olsztyn,13-18,30,Attempted
2011,KWP Poznań,13-18,16,Attempted
2011,KWP Szczecin,13-18,21,Attempted
2011,KSP Warszawa,13-18,5,Attempted
2012,KWP Wrocław,13-18,10,Attempted
2012,KWP Bydgoszcz,13-18,17,Attempted
2012,KWP Lublin,13-18,18,Attempted
2012,KWP Gorzów Wlkp.,13-18,9,Attempted
2012,KWP Łódź,13-18,24,Attempted
2012,KWP Kraków,13-18,18,Attempted
2012,KWP Radom,13-18,17,Attempted
2012,KWP Opole,13-18,13,Attempted
2012,KWP Rzeszów,13-18,10,Attempted
2012,KWP Białystok,13-18,14,Attempted
2012,KWP Gdańsk,13-18,12,Attempted
2012,KWP Katowice,13-18,34,Attempted
2012,KWP Kielce,13-18,18,Attempted
2012,KWP Olsztyn,13-18,30,Attempted
2012,KWP Poznań,13-18,9,Attempted
2012,KWP Szczecin,13-18,11,Attempted
2012,KSP Warszawa,13-18,22,Attempted
1999,KWP Wrocław,19-24,52,Attempted
1999,KWP Bydgoszcz,19-24,26,Attempted
1999,KWP Lublin,19-24,16,Attempted
1999,KWP Gorzów Wlkp.,19-24,24,Attempted
1999,KWP Łódź,19-24,40,Attempted
1999,KWP Kraków,19-24,41,Attempted
1999,KWP Radom,19-24,31,Attempted
1999,KWP Opole,19-24,15,Attempted
1999,KWP Rzeszów,19-24,28,Attempted
1999,KWP Białystok,19-24,22,Attempted
1999,KWP Gdańsk,19-24,24,Attempted
1999,KWP Katowice,19-24,47,Attempted
1999,KWP Kielce,19-24,16,Attempted
1999,KWP Olsztyn,19-24,23,Attempted
1999,KWP Poznań,19-24,60,Attempted
1999,KWP Szczecin,19-24,40,Attempted
1999,KSP Warszawa,19-24,15,Attempted
2000,KWP Wrocław,19-24,54,Attempted
2000,KWP Bydgoszcz,19-24,29,Attempted
2000,KWP Lublin,19-24,28,Attempted
2000,KWP Gorzów Wlkp.,19-24,20,Attempted
2000,KWP Łódź,19-24,53,Attempted
2000,KWP Kraków,19-24,50,Attempted
2000,KWP Radom,19-24,41,Attempted
2000,KWP Opole,19-24,23,Attempted
2000,KWP Rzeszów,19-24,42,Attempted
2000,KWP Białystok,19-24,19,Attempted
2000,KWP Gdańsk,19-24,32,Attempted
2000,KWP Katowice,19-24,72,Attempted
2000,KWP Kielce,19-24,16,Attempted
2000,KWP Olsztyn,19-24,18,Attempted
2000,KWP Poznań,19-24,51,Attempted
2000,KWP Szczecin,19-24,30,Attempted
2000,KSP Warszawa,19-24,10,Attempted
2001,KWP Wrocław,19-24,40,Attempted
2001,KWP Bydgoszcz,19-24,32,Attempted
2001,KWP Lublin,19-24,30,Attempted
2001,KWP Gorzów Wlkp.,19-24,35,Attempted
2001,KWP Łódź,19-24,27,Attempted
2001,KWP Kraków,19-24,48,Attempted
2001,KWP Radom,19-24,49,Attempted
2001,KWP Opole,19-24,13,Attempted
2001,KWP Rzeszów,19-24,37,Attempted
2001,KWP Białystok,19-24,22,Attempted
2001,KWP Gdańsk,19-24,30,Attempted
2001,KWP Katowice,19-24,55,Attempted
2001,KWP Kielce,19-24,23,Attempted
2001,KWP Olsztyn,19-24,30,Attempted
2001,KWP Poznań,19-24,58,Attempted
2001,KWP Szczecin,19-24,32,Attempted
2001,KSP Warszawa,19-24,6,Attempted
2002,KWP Wrocław,19-24,35,Attempted
2002,KWP Bydgoszcz,19-24,26,Attempted
2002,KWP Lublin,19-24,31,Attempted
2002,KWP Gorzów Wlkp.,19-24,32,Attempted
2002,KWP Łódź,19-24,39,Attempted
2002,KWP Kraków,19-24,58,Attempted
2002,KWP Radom,19-24,37,Attempted
2002,KWP Opole,19-24,15,Attempted
2002,KWP Rzeszów,19-24,41,Attempted
2002,KWP Białystok,19-24,26,Attempted
2002,KWP Gdańsk,19-24,37,Attempted
2002,KWP Katowice,19-24,70,Attempted
2002,KWP Kielce,19-24,12,Attempted
2002,KWP Olsztyn,19-24,42,Attempted
2002,KWP Poznań,19-24,69,Attempted
2002,KWP Szczecin,19-24,46,Attempted
2002,KSP Warszawa,19-24,13,Attempted
2003,KWP Wrocław,19-24,45,Attempted
2003,KWP Bydgoszcz,19-24,18,Attempted
2003,KWP Lublin,19-24,40,Attempted
2003,KWP Gorzów Wlkp.,19-24,19,Attempted
2003,KWP Łódź,19-24,29,Attempted
2003,KWP Kraków,19-24,35,Attempted
2003,KWP Radom,19-24,40,Attempted
2003,KWP Opole,19-24,20,Attempted
2003,KWP Rzeszów,19-24,28,Attempted
2003,KWP Białystok,19-24,26,Attempted
2003,KWP Gdańsk,19-24,30,Attempted
2003,KWP Katowice,19-24,75,Attempted
2003,KWP Kielce,19-24,16,Attempted
2003,KWP Olsztyn,19-24,36,Attempted
2003,KWP Poznań,19-24,51,Attempted
2003,KWP Szczecin,19-24,43,Attempted
2003,KSP Warszawa,19-24,20,Attempted
2004,KWP Wrocław,19-24,46,Attempted
2004,KWP Bydgoszcz,19-24,33,Attempted
2004,KWP Lublin,19-24,59,Attempted
2004,KWP Gorzów Wlkp.,19-24,35,Attempted
2004,KWP Łódź,19-24,29,Attempted
2004,KWP Kraków,19-24,48,Attempted
2004,KWP Radom,19-24,39,Attempted
2004,KWP Opole,19-24,13,Attempted
2004,KWP Rzeszów,19-24,26,Attempted
2004,KWP Białystok,19-24,29,Attempted
2004,KWP Gdańsk,19-24,25,Attempted
2004,KWP Katowice,19-24,64,Attempted
2004,KWP Kielce,19-24,29,Attempted
2004,KWP Olsztyn,19-24,35,Attempted
2004,KWP Poznań,19-24,63,Attempted
2004,KWP Szczecin,19-24,41,Attempted
2004,KSP Warszawa,19-24,29,Attempted
2005,KWP Wrocław,19-24,31,Attempted
2005,KWP Bydgoszcz,19-24,27,Attempted
2005,KWP Lublin,19-24,45,Attempted
2005,KWP Gorzów Wlkp.,19-24,23,Attempted
2005,KWP Łódź,19-24,33,Attempted
2005,KWP Kraków,19-24,41,Attempted
2005,KWP Radom,19-24,29,Attempted
2005,KWP Opole,19-24,22,Attempted
2005,KWP Rzeszów,19-24,37,Attempted
2005,KWP Białystok,19-24,32,Attempted
2005,KWP Gdańsk,19-24,36,Attempted
2005,KWP Katowice,19-24,73,Attempted
2005,KWP Kielce,19-24,9,Attempted
2005,KWP Olsztyn,19-24,43,Attempted
2005,KWP Poznań,19-24,57,Attempted
2005,KWP Szczecin,19-24,36,Attempted
2005,KSP Warszawa,19-24,23,Attempted
2006,KWP Wrocław,19-24,18,Attempted
2006,KWP Bydgoszcz,19-24,24,Attempted
2006,KWP Lublin,19-24,37,Attempted
2006,KWP Gorzów Wlkp.,19-24,33,Attempted
2006,KWP Łódź,19-24,32,Attempted
2006,KWP Kraków,19-24,36,Attempted
2006,KWP Radom,19-24,35,Attempted
2006,KWP Opole,19-24,30,Attempted
2006,KWP Rzeszów,19-24,30,Attempted
2006,KWP Białystok,19-24,28,Attempted
2006,KWP Gdańsk,19-24,28,Attempted
2006,KWP Katowice,19-24,81,Attempted
2006,KWP Kielce,19-24,23,Attempted
2006,KWP Olsztyn,19-24,39,Attempted
2006,KWP Poznań,19-24,38,Attempted
2006,KWP Szczecin,19-24,39,Attempted
2006,KSP Warszawa,19-24,26,Attempted
2007,KWP Wrocław,19-24,35,Attempted
2007,KWP Bydgoszcz,19-24,34,Attempted
2007,KWP Lublin,19-24,41,Attempted
2007,KWP Gorzów Wlkp.,19-24,25,Attempted
2007,KWP Łódź,19-24,32,Attempted
2007,KWP Kraków,19-24,35,Attempted
2007,KWP Radom,19-24,27,Attempted
2007,KWP Opole,19-24,31,Attempted
2007,KWP Rzeszów,19-24,27,Attempted
2007,KWP Białystok,19-24,29,Attempted
2007,KWP Gdańsk,19-24,39,Attempted
2007,KWP Katowice,19-24,57,Attempted
2007,KWP Kielce,19-24,16,Attempted
2007,KWP Olsztyn,19-24,39,Attempted
2007,KWP Poznań,19-24,29,Attempted
2007,KWP Szczecin,19-24,27,Attempted
2007,KSP Warszawa,19-24,22,Attempted
2008,KWP Wrocław,19-24,26,Attempted
2008,KWP Bydgoszcz,19-24,36,Attempted
2008,KWP Lublin,19-24,38,Attempted
2008,KWP Gorzów Wlkp.,19-24,25,Attempted
2008,KWP Łódź,19-24,46,Attempted
2008,KWP Kraków,19-24,29,Attempted
2008,KWP Radom,19-24,38,Attempted
2008,KWP Opole,19-24,20,Attempted
2008,KWP Rzeszów,19-24,36,Attempted
2008,KWP Białystok,19-24,30,Attempted
2008,KWP Gdańsk,19-24,34,Attempted
2008,KWP Katowice,19-24,66,Attempted
2008,KWP Kielce,19-24,13,Attempted
2008,KWP Olsztyn,19-24,47,Attempted
2008,KWP Poznań,19-24,25,Attempted
2008,KWP Szczecin,19-24,31,Attempted
2008,KSP Warszawa,19-24,22,Attempted
2009,KWP Wrocław,19-24,25,Attempted
2009,KWP Bydgoszcz,19-24,39,Attempted
2009,KWP Lublin,19-24,50,Attempted
2009,KWP Gorzów Wlkp.,19-24,37,Attempted
2009,KWP Łódź,19-24,38,Attempted
2009,KWP Kraków,19-24,38,Attempted
2009,KWP Radom,19-24,35,Attempted
2009,KWP Opole,19-24,16,Attempted
2009,KWP Rzeszów,19-24,29,Attempted
2009,KWP Białystok,19-24,37,Attempted
2009,KWP Gdańsk,19-24,44,Attempted
2009,KWP Katowice,19-24,81,Attempted
2009,KWP Kielce,19-24,9,Attempted
2009,KWP Olsztyn,19-24,54,Attempted
2009,KWP Poznań,19-24,43,Attempted
2009,KWP Szczecin,19-24,31,Attempted
2009,KSP Warszawa,19-24,19,Attempted
2010,KWP Wrocław,19-24,25,Attempted
2010,KWP Bydgoszcz,19-24,23,Attempted
2010,KWP Lublin,19-24,43,Attempted
2010,KWP Gorzów Wlkp.,19-24,27,Attempted
2010,KWP Łódź,19-24,38,Attempted
2010,KWP Kraków,19-24,38,Attempted
2010,KWP Radom,19-24,36,Attempted
2010,KWP Opole,19-24,28,Attempted
2010,KWP Rzeszów,19-24,29,Attempted
2010,KWP Białystok,19-24,28,Attempted
2010,KWP Gdańsk,19-24,31,Attempted
2010,KWP Katowice,19-24,78,Attempted
2010,KWP Kielce,19-24,18,Attempted
2010,KWP Olsztyn,19-24,33,Attempted
2010,KWP Poznań,19-24,38,Attempted
2010,KWP Szczecin,19-24,19,Attempted
2010,KSP Warszawa,19-24,23,Attempted
2011,KWP Wrocław,19-24,21,Attempted
2011,KWP Bydgoszcz,19-24,31,Attempted
2011,KWP Lublin,19-24,29,Attempted
2011,KWP Gorzów Wlkp.,19-24,17,Attempted
2011,KWP Łódź,19-24,44,Attempted
2011,KWP Kraków,19-24,41,Attempted
2011,KWP Radom,19-24,37,Attempted
2011,KWP Opole,19-24,26,Attempted
2011,KWP Rzeszów,19-24,22,Attempted
2011,KWP Białystok,19-24,30,Attempted
2011,KWP Gdańsk,19-24,34,Attempted
2011,KWP Katowice,19-24,64,Attempted
2011,KWP Kielce,19-24,13,Attempted
2011,KWP Olsztyn,19-24,39,Attempted
2011,KWP Poznań,19-24,31,Attempted
2011,KWP Szczecin,19-24,23,Attempted
2011,KSP Warszawa,19-24,26,Attempted
2012,KWP Wrocław,19-24,19,Attempted
2012,KWP Bydgoszcz,19-24,23,Attempted
2012,KWP Lublin,19-24,34,Attempted
2012,KWP Gorzów Wlkp.,19-24,20,Attempted
2012,KWP Łódź,19-24,52,Attempted
2012,KWP Kraków,19-24,57,Attempted
2012,KWP Radom,19-24,31,Attempted
2012,KWP Opole,19-24,11,Attempted
2012,KWP Rzeszów,19-24,18,Attempted
2012,KWP Białystok,19-24,25,Attempted
2012,KWP Gdańsk,19-24,28,Attempted
2012,KWP Katowice,19-24,70,Attempted
2012,KWP Kielce,19-24,76,Attempted
2012,KWP Olsztyn,19-24,38,Attempted
2012,KWP Poznań,19-24,27,Attempted
2012,KWP Szczecin,19-24,42,Attempted
2012,KSP Warszawa,19-24,36,Attempted
1999,KWP Wrocław,25-29,26,Attempted
1999,KWP Bydgoszcz,25-29,17,Attempted
1999,KWP Lublin,25-29,25,Attempted
1999,KWP Gorzów Wlkp.,25-29,8,Attempted
1999,KWP Łódź,25-29,26,Attempted
1999,KWP Kraków,25-29,19,Attempted
1999,KWP Radom,25-29,32,Attempted
1999,KWP Opole,25-29,7,Attempted
1999,KWP Rzeszów,25-29,14,Attempted
1999,KWP Białystok,25-29,15,Attempted
1999,KWP Gdańsk,25-29,23,Attempted
1999,KWP Katowice,25-29,30,Attempted
1999,KWP Kielce,25-29,10,Attempted
1999,KWP Olsztyn,25-29,13,Attempted
1999,KWP Poznań,25-29,53,Attempted
1999,KWP Szczecin,25-29,23,Attempted
1999,KSP Warszawa,25-29,10,Attempted
2000,KWP Wrocław,25-29,31,Attempted
2000,KWP Bydgoszcz,25-29,20,Attempted
2000,KWP Lublin,25-29,26,Attempted
2000,KWP Gorzów Wlkp.,25-29,12,Attempted
2000,KWP Łódź,25-29,16,Attempted
2000,KWP Kraków,25-29,42,Attempted
2000,KWP Radom,25-29,22,Attempted
2000,KWP Opole,25-29,12,Attempted
2000,KWP Rzeszów,25-29,27,Attempted
2000,KWP Białystok,25-29,15,Attempted
2000,KWP Gdańsk,25-29,24,Attempted
2000,KWP Katowice,25-29,36,Attempted
2000,KWP Kielce,25-29,12,Attempted
2000,KWP Olsztyn,25-29,10,Attempted
2000,KWP Poznań,25-29,50,Attempted
2000,KWP Szczecin,25-29,29,Attempted
2000,KSP Warszawa,25-29,6,Attempted
2001,KWP Wrocław,25-29,20,Attempted
2001,KWP Bydgoszcz,25-29,17,Attempted
2001,KWP Lublin,25-29,28,Attempted
2001,KWP Gorzów Wlkp.,25-29,20,Attempted
2001,KWP Łódź,25-29,30,Attempted
2001,KWP Kraków,25-29,41,Attempted
2001,KWP Radom,25-29,39,Attempted
2001,KWP Opole,25-29,11,Attempted
2001,KWP Rzeszów,25-29,19,Attempted
2001,KWP Białystok,25-29,16,Attempted
2001,KWP Gdańsk,25-29,29,Attempted
2001,KWP Katowice,25-29,42,Attempted
2001,KWP Kielce,25-29,15,Attempted
2001,KWP Olsztyn,25-29,28,Attempted
2001,KWP Poznań,25-29,40,Attempted
2001,KWP Szczecin,25-29,27,Attempted
2001,KSP Warszawa,25-29,4,Attempted
2002,KWP Wrocław,25-29,32,Attempted
2002,KWP Bydgoszcz,25-29,22,Attempted
2002,KWP Lublin,25-29,23,Attempted
2002,KWP Gorzów Wlkp.,25-29,26,Attempted
2002,KWP Łódź,25-29,33,Attempted
2002,KWP Kraków,25-29,37,Attempted
2002,KWP Radom,25-29,27,Attempted
2002,KWP Opole,25-29,10,Attempted
2002,KWP Rzeszów,25-29,29,Attempted
2002,KWP Białystok,25-29,30,Attempted
2002,KWP Gdańsk,25-29,36,Attempted
2002,KWP Katowice,25-29,54,Attempted
2002,KWP Kielce,25-29,12,Attempted
2002,KWP Olsztyn,25-29,17,Attempted
2002,KWP Poznań,25-29,42,Attempted
2002,KWP Szczecin,25-29,22,Attempted
2002,KSP Warszawa,25-29,8,Attempted
2003,KWP Wrocław,25-29,32,Attempted
2003,KWP Bydgoszcz,25-29,11,Attempted
2003,KWP Lublin,25-29,40,Attempted
2003,KWP Gorzów Wlkp.,25-29,10,Attempted
2003,KWP Łódź,25-29,24,Attempted
2003,KWP Kraków,25-29,37,Attempted
2003,KWP Radom,25-29,30,Attempted
2003,KWP Opole,25-29,12,Attempted
2003,KWP Rzeszów,25-29,21,Attempted
2003,KWP Białystok,25-29,19,Attempted
2003,KWP Gdańsk,25-29,31,Attempted
2003,KWP Katowice,25-29,59,Attempted
2003,KWP Kielce,25-29,14,Attempted
2003,KWP Olsztyn,25-29,17,Attempted
2003,KWP Poznań,25-29,39,Attempted
2003,KWP Szczecin,25-29,23,Attempted
2003,KSP Warszawa,25-29,18,Attempted
2004,KWP Wrocław,25-29,47,Attempted
2004,KWP Bydgoszcz,25-29,29,Attempted
2004,KWP Lublin,25-29,29,Attempted
2004,KWP Gorzów Wlkp.,25-29,22,Attempted
2004,KWP Łódź,25-29,20,Attempted
2004,KWP Kraków,25-29,33,Attempted
2004,KWP Radom,25-29,28,Attempted
2004,KWP Opole,25-29,17,Attempted
2004,KWP Rzeszów,25-29,23,Attempted
2004,KWP Białystok,25-29,27,Attempted
2004,KWP Gdańsk,25-29,21,Attempted
2004,KWP Katowice,25-29,66,Attempted
2004,KWP Kielce,25-29,16,Attempted
2004,KWP Olsztyn,25-29,33,Attempted
2004,KWP Poznań,25-29,34,Attempted
2004,KWP Szczecin,25-29,22,Attempted
2004,KSP Warszawa,25-29,25,Attempted
2005,KWP Wrocław,25-29,14,Attempted
2005,KWP Bydgoszcz,25-29,27,Attempted
2005,KWP Lublin,25-29,36,Attempted
2005,KWP Gorzów Wlkp.,25-29,30,Attempted
2005,KWP Łódź,25-29,37,Attempted
2005,KWP Kraków,25-29,39,Attempted
2005,KWP Radom,25-29,21,Attempted
2005,KWP Opole,25-29,19,Attempted
2005,KWP Rzeszów,25-29,18,Attempted
2005,KWP Białystok,25-29,24,Attempted
2005,KWP Gdańsk,25-29,28,Attempted
2005,KWP Katowice,25-29,75,Attempted
2005,KWP Kielce,25-29,14,Attempted
2005,KWP Olsztyn,25-29,28,Attempted
2005,KWP Poznań,25-29,39,Attempted
2005,KWP Szczecin,25-29,25,Attempted
2005,KSP Warszawa,25-29,22,Attempted
2006,KWP Wrocław,25-29,22,Attempted
2006,KWP Bydgoszcz,25-29,21,Attempted
2006,KWP Lublin,25-29,25,Attempted
2006,KWP Gorzów Wlkp.,25-29,23,Attempted
2006,KWP Łódź,25-29,34,Attempted
2006,KWP Kraków,25-29,43,Attempted
2006,KWP Radom,25-29,28,Attempted
2006,KWP Opole,25-29,18,Attempted
2006,KWP Rzeszów,25-29,23,Attempted
2006,KWP Białystok,25-29,14,Attempted
2006,KWP Gdańsk,25-29,21,Attempted
2006,KWP Katowice,25-29,54,Attempted
2006,KWP Kielce,25-29,13,Attempted
2006,KWP Olsztyn,25-29,22,Attempted
2006,KWP Poznań,25-29,28,Attempted
2006,KWP Szczecin,25-29,24,Attempted
2006,KSP Warszawa,25-29,15,Attempted
2007,KWP Wrocław,25-29,32,Attempted
2007,KWP Bydgoszcz,25-29,17,Attempted
2007,KWP Lublin,25-29,22,Attempted
2007,KWP Gorzów Wlkp.,25-29,11,Attempted
2007,KWP Łódź,25-29,27,Attempted
2007,KWP Kraków,25-29,35,Attempted
2007,KWP Radom,25-29,23,Attempted
2007,KWP Opole,25-29,12,Attempted
2007,KWP Rzeszów,25-29,24,Attempted
2007,KWP Białystok,25-29,20,Attempted
2007,KWP Gdańsk,25-29,18,Attempted
2007,KWP Katowice,25-29,50,Attempted
2007,KWP Kielce,25-29,14,Attempted
2007,KWP Olsztyn,25-29,32,Attempted
2007,KWP Poznań,25-29,36,Attempted
2007,KWP Szczecin,25-29,28,Attempted
2007,KSP Warszawa,25-29,13,Attempted
2008,KWP Wrocław,25-29,27,Attempted
2008,KWP Bydgoszcz,25-29,24,Attempted
2008,KWP Lublin,25-29,46,Attempted
2008,KWP Gorzów Wlkp.,25-29,16,Attempted
2008,KWP Łódź,25-29,21,Attempted
2008,KWP Kraków,25-29,35,Attempted
2008,KWP Radom,25-29,43,Attempted
2008,KWP Opole,25-29,15,Attempted
2008,KWP Rzeszów,25-29,19,Attempted
2008,KWP Białystok,25-29,25,Attempted
2008,KWP Gdańsk,25-29,19,Attempted
2008,KWP Katowice,25-29,63,Attempted
2008,KWP Kielce,25-29,16,Attempted
2008,KWP Olsztyn,25-29,50,Attempted
2008,KWP Poznań,25-29,29,Attempted
2008,KWP Szczecin,25-29,25,Attempted
2008,KSP Warszawa,25-29,22,Attempted
2009,KWP Wrocław,25-29,27,Attempted
2009,KWP Bydgoszcz,25-29,21,Attempted
2009,KWP Lublin,25-29,35,Attempted
2009,KWP Gorzów Wlkp.,25-29,26,Attempted
2009,KWP Łódź,25-29,44,Attempted
2009,KWP Kraków,25-29,46,Attempted
2009,KWP Radom,25-29,42,Attempted
2009,KWP Opole,25-29,12,Attempted
2009,KWP Rzeszów,25-29,17,Attempted
2009,KWP Białystok,25-29,21,Attempted
2009,KWP Gdańsk,25-29,23,Attempted
2009,KWP Katowice,25-29,52,Attempted
2009,KWP Kielce,25-29,11,Attempted
2009,KWP Olsztyn,25-29,44,Attempted
2009,KWP Poznań,25-29,21,Attempted
2009,KWP Szczecin,25-29,30,Attempted
2009,KSP Warszawa,25-29,21,Attempted
2010,KWP Wrocław,25-29,27,Attempted
2010,KWP Bydgoszcz,25-29,27,Attempted
2010,KWP Lublin,25-29,29,Attempted
2010,KWP Gorzów Wlkp.,25-29,15,Attempted
2010,KWP Łódź,25-29,36,Attempted
2010,KWP Kraków,25-29,47,Attempted
2010,KWP Radom,25-29,32,Attempted
2010,KWP Opole,25-29,24,Attempted
2010,KWP Rzeszów,25-29,21,Attempted
2010,KWP Białystok,25-29,26,Attempted
2010,KWP Gdańsk,25-29,17,Attempted
2010,KWP Katowice,25-29,60,Attempted
2010,KWP Kielce,25-29,26,Attempted
2010,KWP Olsztyn,25-29,32,Attempted
2010,KWP Poznań,25-29,26,Attempted
2010,KWP Szczecin,25-29,24,Attempted
2010,KSP Warszawa,25-29,24,Attempted
2011,KWP Wrocław,25-29,16,Attempted
2011,KWP Bydgoszcz,25-29,33,Attempted
2011,KWP Lublin,25-29,24,Attempted
2011,KWP Gorzów Wlkp.,25-29,26,Attempted
2011,KWP Łódź,25-29,40,Attempted
2011,KWP Kraków,25-29,39,Attempted
2011,KWP Radom,25-29,28,Attempted
2011,KWP Opole,25-29,10,Attempted
2011,KWP Rzeszów,25-29,19,Attempted
2011,KWP Białystok,25-29,22,Attempted
2011,KWP Gdańsk,25-29,14,Attempted
2011,KWP Katowice,25-29,79,Attempted
2011,KWP Kielce,25-29,9,Attempted
2011,KWP Olsztyn,25-29,35,Attempted
2011,KWP Poznań,25-29,25,Attempted
2011,KWP Szczecin,25-29,28,Attempted
2011,KSP Warszawa,25-29,14,Attempted
2012,KWP Wrocław,25-29,20,Attempted
2012,KWP Bydgoszcz,25-29,39,Attempted
2012,KWP Lublin,25-29,23,Attempted
2012,KWP Gorzów Wlkp.,25-29,30,Attempted
2012,KWP Łódź,25-29,49,Attempted
2012,KWP Kraków,25-29,40,Attempted
2012,KWP Radom,25-29,28,Attempted
2012,KWP Opole,25-29,21,Attempted
2012,KWP Rzeszów,25-29,19,Attempted
2012,KWP Białystok,25-29,32,Attempted
2012,KWP Gdańsk,25-29,22,Attempted
2012,KWP Katowice,25-29,59,Attempted
2012,KWP Kielce,25-29,63,Attempted
2012,KWP Olsztyn,25-29,36,Attempted
2012,KWP Poznań,25-29,20,Attempted
2012,KWP Szczecin,25-29,25,Attempted
2012,KSP Warszawa,25-29,36,Attempted
1999,KWP Wrocław,30-34,26,Attempted
1999,KWP Bydgoszcz,30-34,17,Attempted
1999,KWP Lublin,30-34,15,Attempted
1999,KWP Gorzów Wlkp.,30-34,12,Attempted
1999,KWP Łódź,30-34,19,Attempted
1999,KWP Kraków,30-34,22,Attempted
1999,KWP Radom,30-34,28,Attempted
1999,KWP Opole,30-34,13,Attempted
1999,KWP Rzeszów,30-34,16,Attempted
1999,KWP Białystok,30-34,14,Attempted
1999,KWP Gdańsk,30-34,33,Attempted
1999,KWP Katowice,30-34,46,Attempted
1999,KWP Kielce,30-34,23,Attempted
1999,KWP Olsztyn,30-34,10,Attempted
1999,KWP Poznań,30-34,48,Attempted
1999,KWP Szczecin,30-34,20,Attempted
1999,KSP Warszawa,30-34,7,Attempted
2000,KWP Wrocław,30-34,20,Attempted
2000,KWP Bydgoszcz,30-34,16,Attempted
